	Cancer_cells	Stromal_cells	Macro/mono_Lineage	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
LAPTM5	2622.37315410471	2924.85966358457	36930.8985880252	12233.7341782249	5176.33875909401	5396.86143733373	12001.3012986777	2514.37056779341	3530.0105372001
CCL4	5270.450682995	2888.63827609945	88888.8124415555	264.307810599524	318.135969317478	4101.00385505519	29337.7904082759	18773.3807882644	14416.084404861
LAMP2	14383.0742588553	7650.4090614142	6167.39341642678	191.242215933453	236.776499086061	176.443204149436	879.681872633098	138.969607999255	134.162668086082
LINC00936	3956.49796482788	2224.28972945394	6572.75181685304	1047.76220926902	250.937792087671	296.983081260612	973.319608547173	275.279780297172	182.518361962545
STXBP2	13886.8217629942	689.9867545578	6237.16781364775	474.435094008816	395.410982853174	500.24135911995	1535.99199790095	282.020895428355	326.436046675516
RNASET2	39842.5207608011	2330.85191578009	13956.9384389399	3200.29822957487	1418.30148028696	1725.09413071135	2103.94789914545	632.142901090467	583.222829907208
ADM	22775.7913170501	10672.3094798909	5624.15187637962	48.0102675273895	59.0794829384637	70.0873381744427	233.73748468796	125.910560800503	40.1119638051461
CTSC	16625.3670862922	19656.5570532898	24839.5259549278	291.893323528715	3484.59411198876	1252.26814432565	7057.50728617867	1316.1620761713	1419.951174472
MAP3K8	4395.80285322914	3946.32798538804	5649.55395946808	891.88199247378	395.388796313898	299.98201641376	1726.9502237303	687.148099337105	433.271456344748
H2AFY	51574.9512883251	10676.3160139522	12535.8262996816	568.942542493018	841.334480355316	706.933839351086	7367.81957669283	605.778340246832	728.54765495153
DUSP6	13721.9905771645	9829.74866598191	5024.2672956536	53.9423413380779	162.058436354434	173.510214936787	311.414289789478	224.348142476654	102.079898366324
ATP6AP2	24180.1912912765	12669.9812971284	9493.02240946812	519.595577658346	695.852936266139	682.007989069434	2205.89591966332	693.686187029469	586.700783592197
AP1S2	4053.59341411038	6868.91691021855	7434.03162390548	510.778087720141	498.959583328131	486.284061310596	1974.81477278084	297.845317018585	218.298188931786
CCL20	108734.073574993	5777.54480509168	46861.0650527517	314.545832238523	2368.86015774139	2958.58175177795	15105.1270860489	190.134924414085	391.612091063195
ATP1B3	38851.0687289485	18375.9440666111	15113.3913302444	1421.65305620494	1282.62251615604	1330.41352243166	5279.77805647281	1389.44728650041	1358.25351447185
ITM2B	93531.8385284589	89455.3576529706	56850.5926816018	1983.87295663244	5204.06954636172	5825.40367487452	12369.4074991171	3869.11149186979	4101.25402519306
SERPINB9	3239.24362764462	1802.52641564535	8215.49023084805	757.716618828737	1489.9728998573	595.409036539009	1846.93653323765	672.72534476491	665.469432796708
PNRC1	25528.4422172104	26842.8162220731	30590.2234363137	3881.58531723149	3609.17995575028	3926.54847981335	5374.41299317317	3148.13202322845	2432.09997911993
NFKBIZ	16842.0237232652	14852.9452977835	9495.9172693247	480.334709886479	1020.90989742806	874.855311959232	1787.33072703685	455.858213891634	356.546363312114
SLC2A3	2074.93732610389	15597.1601816197	13648.8971236561	2320.50166333727	1196.74901214498	1489.74541347466	2767.87324061758	781.161425164354	896.282658112504
CHMP1B	19867.4360098324	7881.15255601537	14374.4002307894	2940.23074061699	1285.98205269069	918.734569124506	1915.0820754105	1403.04200933505	716.150812637019
FABP5	61171.7748770746	23971.2153299032	20024.3739603829	595.564639150811	586.39204280778	863.23951995647	6315.26739804827	591.798251391655	1345.89729906658
ALOX5AP	2046.18907867331	689.199300363436	21860.1633931847	1010.98417182063	1553.35995890708	3480.72092969022	12162.8929702706	2444.46401615539	3312.20788370851
YWHAH	33041.6643858741	16637.7848178294	12267.1279963529	655.184807474525	973.295408929638	976.558946809359	4568.61913227905	508.514579635146	638.504473890581
IER5	15736.7993839947	5504.18492942374	5907.74243989495	647.439642299627	494.446662532686	324.046280348112	1473.1558635042	321.762180630242	193.797047232842
WTAP	16251.415685557	10928.3181122116	8883.32305682792	1516.14511540665	928.706035271758	990.40260816297	3246.62080700004	885.062324055838	652.952541935415
INSIG1	30449.0772953059	5293.73922872779	6603.4210355339	513.505616993181	545.673514460459	428.545791977978	1123.305516629	329.519822806927	360.714459964399
ISG15	77116.4762635967	34601.1120711013	21832.6012073607	2003.75785601678	3683.49017959895	2644.05051745644	7461.75127988635	2237.80454333787	2497.5367413047
CD79A	626.624611534348	156.907794298606	67.456392903571	13070.3362832457	354.634018333037	109.901503106961	245.231512233539	59.2046030354807	36.6128004644085
MS4A1	90.3600913894191	145.249971973669	137.518962484677	7902.85608640645	18.9639413547949	5.37786614294217	159.99675417624	28.3651285849875	55.8970266101437
VPREB3	109.50803569394	71.6984383199003	92.0823849464569	4633.07671858327	3.53752939795901	2.80901461134228	4.19880793166079	16.6042708016373	0.888955387295648
CD79B	203.53056603112	1379.85636927845	179.81621299888	3257.50083253024	728.554851172585	151.617551568459	841.936863955654	126.322416639237	137.174822353892
SMIM14	12856.3632299886	5033.30029100813	1472.5879861755	4343.1657925273	74.9209819387638	74.5739773892526	237.853263849045	77.8312760578214	53.7292908154854
BANK1	347.493244452622	58.7342912630126	299.86488939018	3788.34023795404	4.84528363463812	4.8640484780907	2.37452135087701	2.22464656003655	2.31562523330486
CD37	660.158142824707	504.963965730247	6740.34918384858	9455.76377408423	2756.4223603497	2698.50393031644	4650.47064762894	2092.10305634486	1952.22089523559
MEF2C	502.384027488654	11345.3936681592	3525.17309788935	3381.27377241628	10.6618724964444	3.18724018585892	70.6874691344161	39.4881026048413	4.98432160193455
IRF8	4020.70198958575	971.204663203626	3631.40379196469	2555.73253377892	82.2434297713906	24.813609990706	174.276672520385	608.632027529506	29.0407284027622
RP5-887A10.1	261.051869590593	3.96584020740511	33.2933091519141	2530.35157845062	1.60812696180644	0.674885161236702	0	0	2.63139659153653
TNFRSF13C	123.434700748853	56.7377628427704	33.9133935349427	2171.03913078835	8.54337078950106	18.1773546620211	49.6615881544908	20.8039527855462	21.5727871378696
POU2F2	517.611153141919	712.994511016956	1044.81562348552	1673.19619493392	457.43648567467	203.096173447136	804.510561416151	104.130360024212	77.9579055341182
CD22	415.708640887516	65.3546428058787	107.402633296219	1378.26183018541	0.45135733231657	4.94987651223145	1.75690624168299	10.5249223530559	1.20327179753261
CD19	24.518650647127	6.79237387150455	47.0444413326084	1384.67110454451	1.24988757178205	1.08274775613559	0	0	4.55891340162467
MARCH1	0	20.9909895849237	3725.64501550901	1358.36224130869	1.35407199694971	5.66320285779344	7.97271955944893	0	2.53957264009053
ARHGAP24	192.419924987471	2018.16661970423	651.098497507337	1903.56669430171	7.90480552756751	0.797528512620307	4.0646896596122	5.31464570939383	0
BLK	83.5769028477791	9.16306619420897	18.3809762450807	1219.30701438639	7.76973626403893	11.4316739328263	57.0908786018268	0.947730975340543	11.3588902111957
LY86	112.090587115634	49.0613992694907	4959.68368602704	1990.94401888703	3.49363730992713	0	3.82914127498461	0	0
TNFRSF13B	29.512728357788	22.0157277835785	20.8257244281763	1299.1898420621	179.133264009951	6.16541740262601	17.8465062855506	2.88359121970128	1.82579386360434
POU2AF1	307.981531531983	103.004612174255	25.1821705972339	1090.37834773718	39.1399525756674	13.8135358546262	115.259785283334	0	5.9216688379044
RPS27	1359130.99863271	372897.771251175	140200.184918008	141431.988401695	69877.5320060652	90979.5076715173	96988.7802807339	58107.5334357948	61757.8487948978
RPS23	894672.654829022	254931.856969936	81756.9430920364	62977.5946910958	24631.0400718881	31316.5694304231	51839.6254093512	20133.2977841261	17880.4284892887
RPS8	932056.704705292	238004.768909268	72162.6508073138	60362.5527440559	26217.6934134906	32699.2098045741	53192.8557428754	17686.6450771421	17398.9226952724
RPLP2	1340725.59815837	274587.227937992	130901.043737368	93524.2564527828	35359.0193661658	54293.8350792276	87622.8102994426	35031.4432656125	34133.9580287402
RPL21	1341434.35944949	297474.253782815	116639.863830192	91520.2715583687	42046.9172046219	55757.5118409629	80327.9996613833	34609.8432665966	32008.152315491
RPL23A	908170.45498119	219831.123356918	68149.6615277878	68110.2044105515	29212.3914509839	38223.5047459613	63711.1755227785	26887.2895907672	27202.7150358941
ADAM28	574.734026244122	2163.6342378606	1573.02047326966	1424.91782816416	24.7406669846442	11.236435728424	75.5304871526154	77.7887252985738	40.4454748377674
RPS20	724848.212806071	177283.786236857	67892.8368858726	43834.6435106156	19133.0005128357	26031.0081492591	52240.4837291048	15857.5364890344	15585.9035418712
RPL39	1622376.9340823	247632.069697133	136679.782425846	72055.2666111105	33552.5740545761	42965.6361285186	66519.4744612429	24126.4938377042	24987.6467540927
RPS11	635904.995603655	153219.720966359	62574.5508340301	35726.3452725337	15975.7227875218	17696.4626514689	34708.4702291919	14418.4862003315	12214.1743485789
RPL34	1087759.12598315	336996.128665116	117987.946774652	82617.5108922618	40818.1179954035	55641.8764555946	61602.4188158123	29644.2919224489	27712.2200933172
IGKC	171286.021653067	142721.208495097	43071.2848376966	42289.4914897004	7245.18402080079	16028.0659071323	18053.6788432799	13600.054494801	7131.17628611988
RPS29	792457.046698781	156307.077666908	81949.2915375832	65081.8693166737	34987.6511268786	47195.4474097596	69329.435629562	27323.6712673055	31358.3244566324
IGHM	4227.02010706738	1620.94198975869	1006.20192433107	3420.63977771622	115.027996893606	89.5184825568985	325.61816722477	94.2074879807199	313.403682116007
RPS5	757160.329662474	138657.220408281	40836.8632551021	34663.6910790144	13419.6262950581	17220.9984580675	36415.9992400171	11398.9646847912	10591.1238691268
NCF1	296.354407959992	397.162672575101	5024.96714533691	1851.66640017335	470.965639215292	748.588747888474	1023.28739562696	318.026090707537	528.051382676804
BCAS4	2583.14406723336	392.172056225877	25.255451149438	1196.23017414945	43.7588966301063	113.589757294213	932.737674568645	199.160031451523	268.669788270404
EEF1B2	278081.854285864	50732.9577498013	18973.868068634	15488.327906603	5273.14019143206	7829.11091577338	14754.7908746475	5047.35934948911	4262.02545760542
CD52	2731.48984346849	1205.24684318216	11214.6889334225	17926.3966673207	8105.14764072035	12483.5544019925	33438.5948178753	6960.40524618229	13824.8230587416
RPS10	329679.706976884	73679.6693267449	27944.3959850009	18867.6606435903	10391.2016631326	12810.6847854958	18928.2051412563	8124.96378851553	7969.56506378955
CXCR4	3807.38778470251	4775.96614776288	12743.1943737199	18938.4277962528	9249.42429216544	14884.9161354792	25211.8962493196	10005.544639512	11941.5169199117
IGHG1	15819.9019055714	4962.91432574434	3127.62114609645	2719.42046537497	622.110206165605	582.715112916776	1291.7605921047	949.30270304304	617.746185956383
SWAP70	3686.45000778309	6145.23728564718	1581.86443039489	1368.24854871207	37.0827839706835	22.153685977086	99.5245865558399	53.9355700265467	9.76510479314815
ORAI2	2179.44198830754	2376.16692827771	847.77090326268	1738.5991964705	162.73718230353	316.633023949594	444.353005394539	229.453046584816	154.069969362429
CD40	998.821014227953	4352.32156049189	3302.40343840221	1213.36978092293	59.3798207334443	12.7871591876782	73.72277130868	17.0185642277644	23.7394739255028
FAM65B	160.868946858834	426.710093861607	732.659764986543	1233.80612288587	293.619184692794	547.934902281078	777.455652206713	512.693758560328	242.366698388407
IGLC3	15901.7464360834	7483.25709467248	3342.51753239515	6230.52241412384	718.748809248089	883.585664169583	1843.34935655245	535.067628549254	601.492198655027
CD48	735.44224959039	385.338928096331	7506.1134968498	4207.22384380504	1547.81618646311	2903.03216184219	4078.63858843197	1619.06528550308	1914.38980389938
LIMD2	1012.43281991462	2739.25091322239	2309.9963227867	3164.81676416527	1892.92443838808	1667.42484970507	4654.45825424902	1550.83342041795	1603.34295487972
SEL1L3	8141.09562644422	831.596480679974	630.599711857674	994.101895988938	366.442274393064	185.810880204998	720.030215103776	123.748117978531	226.185662011112
JCHAIN	16801.6828368011	14503.4124390995	2293.04116549328	3393.3642188439	597.053510264104	751.107639940718	3270.17945951878	915.262320824698	446.598187598382
IGLC2	43662.4679413532	13033.9925217344	7521.80274735259	13923.7989629897	1648.35281881606	1514.16127636376	20866.0673921974	1208.39750863626	1038.36848255487
GGA2	3406.3363790867	1434.78256083596	1769.48357676373	1069.76091404456	230.704395364438	230.846152893228	945.923069700696	265.647485876589	390.991691310541
TMEM243	7390.25265714253	3650.84061436834	1480.33944695983	1893.77640095697	462.473615353679	955.24408293979	1721.56450267606	393.94456436356	391.508678436122
DRAM2	12004.7841551762	3696.44934186115	3714.51837438283	1619.2668126397	396.901061809472	386.808200569892	788.766722459053	235.825734667871	374.916753215277
TXNIP	33050.8127202808	18642.8013222446	18205.2755855059	7904.1505193317	4545.29369420566	7020.65617032005	5769.86448048259	6865.63962834569	4272.95945724047
CD69	979.746275156852	731.900812051185	1653.99103237828	11262.0156097455	3173.89590397134	8573.38237360033	13185.5160027424	7621.9025460551	5081.50975972151
IGHG3	28318.4558479498	8823.38219332317	5469.17155042631	2354.53564532921	979.601494849618	915.924323330172	2338.42099422691	1197.40272420508	1011.93771547687
EZR	79630.4433807676	4456.69333863548	5134.43224083256	6317.00686233719	2471.1059037156	1884.29446176785	6770.13704695767	1351.88115533662	1711.21070788306
TNFRSF4	723.624577126654	4700.70578259951	737.698650295441	126.544469693868	9862.74610840567	1359.10361369248	4742.83204532956	275.996643211196	161.019459680134
BATF	2318.57641000236	664.734356930522	797.034872098459	147.168106948435	6290.01093664017	1374.21013293651	6179.03824084821	226.82821591752	541.848698571141
LTB	1802.02702886082	829.976127888203	1995.05922242416	9722.58249955505	16690.1194648626	8551.25656214636	9560.96549764649	1107.10933046074	2163.94025804563
IL2RA	337.250565502876	517.998994156929	2310.45351042794	122.108460301728	3697.78320155061	170.735425903382	2364.0071227386	71.7062247154592	70.6362994096719
TNFRSF18	869.845233390085	539.75513938825	533.52592282404	61.7339697969481	7631.64059904376	1256.21788482634	7496.89670476692	2258.5460107895	941.022750983548
IL32	160832.855813856	50366.2390579532	3765.15818293217	489.389935659069	32315.1488977393	12685.1592820676	40222.6374898703	9121.81087693178	13041.8323927481
AC133644.2	259.472879866203	2455.01546008246	394.936806645235	16.6998725634324	3082.78819477993	325.858843489586	2716.95077435159	41.85859530757	412.074519619162
TRAC	1943.42370980872	2156.15801724502	722.378428362352	605.385270719288	14047.5228099515	8861.64876674518	28549.7688871388	922.787199008017	7855.66735570907
TIGIT	210.438969861217	108.590135314513	269.059451199768	43.1912275337561	4693.12678345288	719.595187361182	4418.88266362954	626.790061112856	1956.44669151502
FOXP3	114.150022402621	90.5970398036094	46.0894123621928	103.882490097415	1625.446503891	208.057337529887	985.82027980603	6.11661256745723	15.4911081082886
SPOCK2	700.901416985355	697.011971094022	343.991912003614	720.996427171619	4385.5683872333	3158.43878714474	6697.33059481609	730.401546750578	1153.2244506376
CD2	912.608034373661	573.258186198119	610.388170626391	42.7349527507547	7764.09303741022	7450.12250401758	15824.143610303	1865.64508265231	4984.69973358274
ICOS	281.267535425784	133.057063398605	229.157931123396	4.50270000544442	2703.47988861154	1108.98862539675	3991.50377950864	93.6817352631806	595.539056914933
B2M	1094834.55067185	790297.33698425	535252.195190753	128138.809990438	207868.989938042	159092.275790571	447014.727121477	124619.501076254	135994.727477842
CD3D	1395.84229304239	1127.52659457767	694.059172459088	93.2544184864702	10582.6907415289	11339.8406286785	32855.6769030661	1059.21821039708	9313.75602245764
CTLA4	174.015313131737	52.9801218228321	32.8393541913737	39.735028645956	1819.54270438622	403.71155914243	2020.09848468124	69.5523002886317	211.760808919144
CD27	292.136147838405	430.899162447722	173.44219185094	1155.89071728923	2930.54591683707	677.856490943449	3102.39577130534	112.955126389032	1480.6732940414
S100A4	100390.112104186	66646.0380444667	81346.4158051022	3414.21167278279	28294.587251259	20731.372415047	68913.0525970033	6548.64223199397	10124.6563210792
CD3E	400.014438338518	374.120803964408	331.42140082168	44.2632278681721	4874.82581210696	5236.87618123466	11722.9547648845	1663.76275059375	3984.50833787524
BIRC3	12112.8308449866	9344.57247514372	4537.86973752881	4000.86551922567	5914.88985038976	2911.6998481367	4733.96553297227	984.969503789325	1458.14484827137
RGS1	4231.30158205893	2928.16935382156	35726.4953034612	4871.19445604335	17608.884772108	12141.6331337585	34521.8297518644	4937.97051591614	9138.76911768305
HLA-A	353587.874472008	150871.274060349	74098.5181014237	18387.7817569047	37504.3821593884	24100.8811476539	82012.8181943384	24149.4605475436	25980.9197968929
CD7	1172.1182304144	657.765044428779	521.395384899931	54.4792647685591	8370.59234449557	4623.54681386658	15161.1387541417	11386.4086550683	5853.50511924867
TBC1D4	3239.25165638461	1161.5750595855	427.216137214052	66.2551042619362	1636.0290637366	258.729383872298	951.908186923563	9.29131794312589	241.261798818673
BTG1	78638.8572559971	32980.6251370996	43802.3416676782	25265.2133781189	28704.0133634142	23145.7843010877	37503.5184238121	17420.2092048827	16174.6866507255
CARD16	6291.69669911436	7407.65006653071	7727.86848179817	336.971209469406	4128.61172016418	1005.68485692235	3317.42359409633	1128.72217450768	1167.13215785814
PBXIP1	2548.18190663281	3551.73492983601	701.500521470233	516.515046054972	2112.28034493461	1500.62383975569	1758.23686261676	356.15452310428	486.439966183298
TRBC2	1211.15059838202	1107.29493757482	302.029096279474	1245.66096547664	7199.88729835763	6347.65703357005	16935.4170943963	1655.44478638905	5567.98734175032
LCK	1303.38314507894	192.192794553672	189.555396429119	265.019514824562	2818.12468428326	2295.78600913728	7982.43582980437	1095.95709472037	2158.01201705542
IL2RG	6092.85661760037	621.1982756163	3200.14605047688	1712.51034600727	4333.80884909511	2841.43518889731	7719.11662881973	1996.20775927593	2320.47169897483
RORA	990.039672266035	3562.1640230391	160.193638278529	220.852078356992	2706.34323876085	2777.55847503244	4690.24339781377	891.91267464147	838.961037069411
PIM2	2515.60429599454	681.282424388084	655.57460502195	780.780123937101	1670.43278183428	541.850401866947	1294.33617997129	358.868557592642	211.592432892351
DUSP4	11831.9532789222	2186.73385046364	2422.49697046779	1159.67735509372	5078.52471676346	2013.31765522851	10524.1404805868	1264.33425623002	2903.9986426592
TRBC1	1022.20723568769	380.722482872949	448.006699025697	38.7829135422758	9386.99349047454	6587.15646524613	18143.9527712267	2741.63344702844	4544.30339816152
LAT	1078.41957216464	427.100102763295	408.567511068606	11.9222243931459	1777.85237819688	1395.25609774935	4453.54323059822	513.724875735806	1051.73778529211
TNFRSF25	1536.76526587275	1000.06892314058	111.639415614894	19.9675438594758	1301.67529005857	1072.50167778969	1966.95017378088	110.437108505355	201.249231404734
ARHGDIB	6777.58108190422	11087.7028684189	18280.437527796	6466.01741934107	9010.19581551909	8137.80287216905	25306.6795157319	5120.45494137781	6204.43399030758
PMAIP1	23356.9542643927	9560.43548205262	6755.03212719496	2255.83512612013	4425.60513290477	918.71114338345	5993.22166481378	1243.29366701091	1402.17244790912
CYTIP	744.470563426037	391.548157198179	2519.84195016043	1971.6871038984	3857.58101409174	3098.37502282192	6886.99818936847	1837.27754073943	2200.94081515087
CORO1B	20995.5768194372	6416.35304378405	3554.2103986922	335.905894732324	2834.25454060685	1455.78951005144	6069.4127223774	182.531373884467	596.17809820971
TNFRSF1B	2662.09287733167	1843.35082745937	5698.03407912973	356.09125530283	2786.71301906244	683.815386838019	3605.02957741095	975.240898159428	796.387128547625
SARAF	36737.9561614782	18305.547779481	11729.9591019262	4940.96445264655	8757.8706707266	10257.9843831792	10862.7314192538	4551.32932736188	5727.55794826468
DNPH1	42815.0414952425	6410.90050658313	3332.89205029077	642.901689727393	2763.99768802174	1009.64753391886	4114.25200491933	384.495978489804	573.319859425242
TMEM173	4901.22447044141	7460.79963283821	1358.3893821864	9.4803596333025	1809.71723911462	973.421480908143	1528.37698746368	241.894751095774	294.456157156012
ARID5B	7285.07193012771	19280.4690292161	1915.42593886835	1819.74919686381	3139.55382271853	1496.36878936888	3028.11280208438	382.422769317929	800.509427959899
UCP2	3730.68962409219	762.606499566549	8459.59765843136	2318.03001125147	3396.56244011543	1744.6669479761	5034.12561524453	894.372535712639	1068.53763017025
RHOH	874.440527046107	220.843921681916	5152.26280511279	3288.67285790585	2465.14701291709	1949.86850268306	4281.5216579284	737.445777428949	1412.74831319721
SOD1	118681.457667055	26604.5345579944	7863.9136368712	2370.26396273752	6179.24638855047	4248.85675069975	12131.6365301674	2031.81088676158	3080.87299244766
ISG20	24144.8071798457	3948.52450659364	3612.91005175392	4338.81787703677	3785.38130708057	2548.5614829314	4233.78860510556	2143.81559402594	2203.4872156464
MAF	801.615443572601	3483.1031464361	4141.54865800373	62.0256180799077	1571.62649560721	1002.12472004548	1579.77273570081	229.216358780172	315.071090412938
PIK3IP1	2704.63982448319	1787.17971658293	909.634389977556	659.479767449773	1827.23953256114	1658.47161633219	2098.99124571484	957.297864320871	874.417353244908
LINC00152	13442.7397572502	29448.6430202387	6973.72882928834	327.145182218429	3896.57664187824	1680.39114718514	10376.8506267546	1038.08513738518	2116.42243757427
GBP2	6383.37785779602	5886.98997465465	2824.54564316423	265.066227668248	2021.74515640801	783.602235041313	2432.76027788665	819.462803674647	689.849646238256
STK17B	4487.38432536813	2026.42200935522	3161.20289358313	2108.07745078898	3395.07196930798	2444.65931548616	5765.35101802141	1616.6864441934	2120.31088684659
FAM129A	437.229504994838	1489.46553424074	1180.75232789414	129.674145913617	1311.97191263203	783.957466483997	2456.59736878059	408.990481845519	562.363877684699
MIR4435-2HG	12998.0295483089	19741.8931869293	4137.17493832885	137.788214183781	2462.65889439455	883.58703328708	4363.58598203376	419.502339929006	509.524011220959
CREM	6683.26024455734	6059.59448879712	13965.4604629136	6404.43641260877	10074.2742222927	9055.74411038754	14567.4144218011	7640.19736677956	7227.78955112716
UGP2	19228.1120541312	8078.62755037317	4240.52753521087	647.947777654344	2222.49199948415	1392.03797023106	2306.69258225777	681.433488884176	720.091699044815
RHBDD2	10232.4210829491	4482.61411106416	1734.43149070189	197.562810587829	1466.54637207263	737.900144561318	1246.11183760179	210.272841959413	383.737281406366
CACYBP	42397.1218293726	9773.50529160995	4158.44055585755	1145.92336627143	3099.83229533282	1741.82962730504	7867.56151359384	1259.99862277688	1196.10852976744
GLRX	30008.9872907208	5245.24479988908	7077.09390009286	435.45103365882	2338.50860578517	611.920325435026	2072.09921869434	550.752283774843	606.101185152555
GADD45A	26086.9007012086	6139.42390018618	1493.98809260527	127.357437421999	1608.91530009228	262.962971318342	1597.48541395456	240.640211392008	219.816247982736
DNAJB1	97633.1894025857	40155.6404901515	17191.8357845896	2363.36517008895	7048.91804929082	6091.87500206555	17426.4813135858	4554.14151508027	4806.66906211199
HSPA1A	80576.9457680624	90524.5434146708	49264.8814151719	4999.11472933652	12009.8419074875	8606.20569385889	27111.8438839888	8946.41968182031	6578.22032399552
IL7R	817.611202797013	2036.32767038903	5726.21137516671	29.018230364143	3270.03228648493	6206.9584476631	3154.80549310508	1083.73840722341	1772.95872522034
KLRB1	1222.61024798026	893.946531588403	284.952755436061	114.128069858043	4810.3324400241	12802.72716431	10741.7332286768	9710.0895294865	4282.50819969882
CD6	223.429110671268	153.359958748662	70.0853818505326	70.141523305667	855.634552995624	1505.68245788316	4757.13344912771	203.427013400337	888.665745736488
CD3G	167.099723941531	222.750228916225	119.30574228142	37.0091134605004	2127.83845943177	2733.41618721565	8351.69316624933	256.82962337004	2238.59905710296
TRAT1	49.3417058307849	94.3023781877385	89.3617843344302	3.72013335238052	311.577629669762	1318.55403685788	1400.00629366548	180.731333795384	1231.49972438741
LEPROTL1	12276.7263161323	6298.61297743809	2981.22286999197	700.591465296004	2943.21138244016	3776.29112305365	4780.6786962846	1757.70138423889	2725.62157097204
FYB	656.863068213391	328.111765251823	9369.89593499636	63.7492226015777	2495.08660061042	2812.12704105928	6078.10644578614	843.65479382399	2038.05330854492
ZFP36L2	71765.2183249118	22142.8666451759	11080.3021057834	5649.09671980607	5202.34978183693	8721.33036391541	16363.7763062365	6823.1631112295	6999.00503018428
RP11-138A9.1	3954.09269898963	2074.35669726911	1532.88389546562	1543.5654375067	1669.60708283855	2296.28628456557	2695.76153127342	752.589163237571	1070.73639460738
RP11-138A9.2	2343.76214184922	1384.89089489795	1124.63770674866	1087.21362166281	1959.23980044737	2516.03310326653	2303.45343975966	628.677279882818	862.791676542944
NR3C1	617.463251991887	5202.71842233588	2207.23167333698	851.867085784642	2641.41159614553	2124.12816222023	2767.19507511175	965.213498826764	1212.10248037456
ANXA1	32965.8618934391	32049.0420570014	18037.1123164571	117.703426998527	1004.1891028378	6067.43263548913	7836.74234793138	3404.82576819432	4506.40325643311
STMN1	40827.461281455	11747.7791379331	4238.98922488616	819.208448834427	215.974481515207	359.849189654831	37085.1267716885	467.681892998059	451.744475387933
HMGB2	47246.6393685515	4594.03441391271	5738.68891419686	2034.48087706907	1877.69179679761	2084.49329135807	47355.7152035222	1557.27629277453	2224.55957491483
KIAA0101	16259.2738988637	1954.10385513243	1066.71713234547	145.383917397738	54.2608021040152	105.608075020834	13017.1886329386	163.568098383171	186.863681072317
TYMS	5636.21760200679	1344.78909554388	588.620456837505	78.8945474240588	28.5858881030473	31.0406191962684	9069.74213699634	86.8072790109473	164.205265393895
UBE2C	39064.2312766613	683.665191916461	594.670138023887	194.596417632692	29.7236335096273	40.9363839787635	7914.4712623624	16.6145324941604	24.4877235455578
MKI67	9533.55671795793	369.823005646003	347.52821173233	80.9588858363813	18.1544208805378	21.374274649431	6853.16569119717	8.36203968747821	112.65294015035
TOP2A	11222.2268546809	516.370217537664	502.111218557043	155.370388377003	18.0270609624093	15.3700158878315	6532.38673762199	26.1210472500672	128.880134457706
CKS1B	36251.543129538	3613.36787390503	1522.76956491203	457.852383096655	131.801927219156	148.109392679479	9305.34738050878	152.132791734022	260.927029240393
NUSAP1	7274.75564086643	300.617326449662	369.167120556306	235.887455527561	180.42289238362	104.798652240321	6339.59616648122	34.7520231300479	118.72461309579
CENPF	9387.51897212652	319.062468073617	268.256220107942	117.846649160653	58.9447707496871	37.8091184743198	4959.54678139399	70.6917768428608	92.7167513702622
RRM2	7700.73503742559	671.625815108209	413.835379558723	62.4967601988062	10.1050012231728	14.5012071263207	5872.4062941038	40.3006125170914	29.9646169023849
BIRC5	18739.9522049782	569.735564656195	454.969257283244	130.007660398305	22.412112178758	17.3852189814604	5938.51433890264	7.77714478574043	17.0998139607958
ASPM	2423.7954077069	70.3585317718514	79.6216138204223	72.6742907712265	13.6430622714052	4.41167259274355	3673.47997703093	10.376552041241	9.85765973189979
TK1	11175.2945918072	1261.2194037452	640.075415351357	97.9969109362	17.9731662292539	30.3125219417164	5308.17293923518	30.1944191210373	49.6566810132875
ZWINT	7051.15612274623	645.548061908172	447.558576507641	66.9597883407838	39.4038770611453	17.2520148742231	4683.81214486244	19.7766107057903	43.6688854379156
CDK1	7225.51056491886	529.59602486605	493.654827013733	90.0888164187854	40.6681428596193	36.1932252574043	4049.71932971784	25.1687011155333	26.5733169391925
GTSE1	2799.73287568032	123.610169075729	151.401608311274	38.2045828708089	1.69701785321248	1.94881512975834	2386.38384156419	5.73625224232953	7.37530309614394
CLSPN	1986.10452614535	299.594718241406	150.256601632013	120.993346293352	42.3598754557918	45.8106489283302	2804.79123545052	24.2177723542119	94.7445260684342
AURKB	2988.89942666339	242.783321395998	288.547843655029	88.9267180593684	12.0722840537973	13.8424221324292	2425.61431897462	15.6082239873208	5.91722116680642
CENPA	2315.29383288631	94.9786556015902	98.1237799729891	26.2957006302777	3.69524945597306	1.82502949471311	2548.7191458336	3.14971921738273	5.27984068524366
ASF1B	2888.88124946989	122.27376760723	186.573780747268	33.7965910811698	17.6645847977948	5.78294422400523	2104.65580010373	16.0205847718129	21.4893226032179
TPX2	7641.56476765801	189.741486051134	116.234465811554	53.2041547651751	28.2411095483032	16.3527501851021	2965.67980832255	14.3680031203874	14.6460092381201
TUBA1B	137624.414877615	43587.8736574849	21567.9514688223	3320.23915235664	1642.51841590277	1558.1914245358	49539.9858238176	1638.64213265459	1726.00694687274
