	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
GLTSCR2	92444.3885223019	34287.2634059013	10986.6706026859	3163.27849493811	6749.63652532963	8330.3279515788	4739.55069721915	6395.93446415321	6855.85212335825	3380.21641463936	3259.11858982885
ORAI2	2052.80495445567	2698.76144765019	1257.1382793247	297.644695443531	401.231474537573	1246.52677961308	202.326557539262	407.279258583795	444.353005394539	229.453046584816	117.270414986794
SWAP70	3653.42420170449	6166.92476839366	2687.1272227676	380.479080583578	319.36354074274	1444.39241236361	13.9979176491269	54.1425640336966	99.5245865558399	53.9355700265467	9.64304862097211
CD40	853.731637464733	3384.12813196719	6330.96244680515	823.956928172232	275.849111274714	1313.86356069404	76.7617527372825	21.5181253445777	73.72277130868	17.0185642277644	24.7805959408335
SELL	128.893878002374	626.869697640065	692.908515645701	1240.93257022548	772.77781317119	2714.70733017559	1351.7820115074	1060.20214271585	925.991092851614	651.435806806352	291.265644766965
IGLC3	13333.5652876839	53776.5981565083	29504.6763593667	1310.05877431624	42306.0586115853	5772.1332212869	837.751692446021	719.136987648039	1843.34935655245	535.067628549254	731.904964783549
RPL36A	283395.648193069	54955.5227610311	26735.9667223875	10236.2085912305	10617.573345744	11064.6782965208	5244.33720785761	8788.73743433023	15234.6491944173	4416.48411089649	4392.41983784977
INPP5D	2070.5132816609	751.532425918189	2489.05594003064	277.529273485368	772.269980507031	1574.93912122754	622.125729732034	634.65703893393	1009.08411876216	628.694428184274	605.632954398609
LIMD2	2027.71273724669	2160.8922461048	3295.85547822073	1451.60779191469	2164.75252940403	3247.40397033832	2213.12585881623	1813.05854170646	4654.45825424902	1550.83342041795	1624.84137427712
TMEM243	6820.02071189414	3281.47047498974	2121.70997713881	751.583967091329	916.145804410378	1718.00871521079	578.582578187883	780.260853533597	1721.56450267606	393.94456436356	446.404434833608
GGA2	3241.59904966553	1589.30343564451	3258.67794507563	433.936002982734	711.377827715326	1283.97742504323	225.413655196164	183.833509957916	945.923069700696	265.647485876589	374.346824221992
RPL17	68002.2565163807	29413.4744361562	11925.3237416462	4274.68732467422	5182.92919335543	5535.46203113001	3760.39649446544	4467.01245689714	6541.9651885394	2762.74270853394	2640.38434244233
SEL1L3	7926.05710945632	807.017273634004	1213.63442040953	80.856926829675	913.257624421028	1124.34811142339	384.825131873892	128.567488945459	720.030215103776	123.748117978531	164.700685724195
EVI2B	234.498326978949	160.074844649035	7249.32742750055	2387.93065788329	1748.63507198619	2339.41668192111	1242.75673441887	1353.43150834702	2856.99095089988	733.100984875773	1070.66493174537
TXNIP	27514.3015804112	18318.9734788569	21992.2505978824	6423.80127114399	8888.15675488108	9238.3753470368	4590.09565877562	6860.47684760597	5769.86448048259	6865.63962834569	4727.63993225343
EZR	80118.6400001303	4382.55164344856	5919.83696684608	3223.32189561083	3522.33009876178	5679.4942577954	2711.86977196652	2033.91644417981	6770.13704695767	1351.88115533662	1875.29545575775
PARP1	15401.3095713437	4097.14270486445	3971.43381961047	398.702116894435	1100.63649589963	1980.65098464309	783.874574509217	672.700984207036	3567.40244392922	489.732699986307	473.626485615431
TNFRSF4	831.375402833242	4390.73521420293	962.282145483615	239.977581205675	600.151111161928	35.2993325674194	10175.4587375687	1642.23285729898	4742.83204532956	275.996643211196	142.788709785902
BATF	2036.62676500232	441.520436629122	1836.55347587738	546.262967296393	924.703052372625	119.547648572955	6349.81353180255	1241.65027512335	6179.03824084821	226.82821591752	605.599203870961
IL2RA	190.735299595441	199.369173050904	1774.47097537487	217.129372501315	189.398167236135	98.4184743840574	4557.17987447807	276.071272100461	2364.0071227386	71.7062247154592	40.5294462993958
IL32	186823.477937343	50884.4624288416	7140.96847131335	1264.31091879577	11495.1874272953	469.965193122699	34979.3038516235	11637.1067581653	40222.6374898703	9121.81087693178	12239.9610374515
TNFRSF18	731.716358863367	350.950153832222	916.616839820777	227.160835976816	1091.14089625556	44.6953542818633	6473.5934243141	1624.79040409647	7496.89670476692	2258.5460107895	899.28798264645
TRAC	1188.09221349083	2568.81695194329	959.902559518478	374.515427641012	6438.12793176812	615.903077233436	15225.6670790587	9703.09025813543	28549.7688871388	922.787199008017	8114.2602450124
AC133644.2	267.819415631582	1820.65903278295	885.703104885697	320.661412451274	266.018278226672	19.9956228549714	3091.31764750573	345.208988359356	2716.95077435159	41.85859530757	317.379336745128
TIGIT	141.177453481832	181.838324318016	413.080971569809	145.159350812366	1285.16446456236	52.8913475296621	4756.5598843843	869.589103793321	4418.88266362954	626.790061112856	1775.75209335596
FOXP3	169.362066611753	62.7672744510374	62.5965868728474	12.188077884252	11.9825129127906	0.44529985683483	1481.64915371525	71.8393128777824	985.82027980603	6.11661256745723	12.6681629995396
LAIR2	1011.78853622366	158.207563022808	183.157370945618	11.9073302063441	114.901518643204	0.848930551716896	1737.18712714231	82.9587097996585	910.219881066216	261.723411025596	171.932007837287
SPOCK2	1288.63562259527	838.423107701026	500.486061706363	230.509261501135	1364.94528781202	407.128425240568	4187.59447098418	2759.58375614013	6697.33059481609	730.401546750578	1080.83991728363
CTLA4	45.057666600526	80.1829283321999	120.714046773925	5.85740706048553	196.608685666259	1.70121821685108	1832.70080360271	378.829323672353	2020.09848468124	69.5523002886317	243.670672007301
ICOS	179.885485092118	157.461776079527	318.613237248226	79.9816466317285	730.669011616759	20.9134836707564	3031.2854475792	1328.73447435984	3991.50377950864	93.6817352631806	507.825490896599
CD2	657.772927066895	713.448991211664	826.353222501207	444.920600417436	4084.49508047815	26.7411991959822	8187.08648605932	7050.60947315338	15824.143610303	1865.64508265231	4618.30843041481
CD3D	994.639036865061	1566.4959798593	1300.96583320709	267.036157802396	7891.92178347727	85.5403003566318	11001.9033333513	12091.28217336	32855.6769030661	1059.21821039708	8971.56047093821
CD27	197.612909858908	435.717955831656	197.028227272464	36.0553308408342	2119.99985968776	1326.31938338201	3023.6614122522	987.735278765356	3102.39577130534	112.955126389032	1587.73250716366
CD3E	260.788039375999	374.602176222955	502.461371038133	84.8800230770229	3839.7644933476	44.8367509528356	4891.02732049876	4762.40078792591	11722.9547648845	1663.76275059375	4096.06979209019
BIRC3	14171.6140277273	3982.14188891965	5942.7512214962	3254.11970291277	5077.3970213912	4429.66003769981	6950.78930911312	3277.55703018646	4733.96553297227	984.969503789325	1358.66942528637
PBXIP1	2894.21929867851	3370.77517787128	974.698822380725	192.549489919629	984.817434532269	473.55284833301	2220.46574121771	1375.19025852034	1758.23686261676	356.15452310428	658.701388966745
TRBC2	700.465396092428	1113.1101577102	1228.93030791194	307.738546875097	5125.40710482064	1130.06216863514	7736.21201428898	6674.91536438767	16935.4170943963	1655.44478638905	5924.69834281355
HLA-A	292463.799240052	156493.01275665	132465.610224102	28114.9563342876	36833.4356588972	23196.9953383515	39812.7731712997	25388.6583432237	82012.8181943384	24149.4605475436	25442.0945153847
CD7	943.370758016648	763.896912396258	1643.94015659293	232.943585089153	5333.80639565647	29.3446055293901	8993.11124220358	4602.59589929105	15161.1387541417	11386.4086550683	5634.91483783023
TBC1D4	5455.02849882926	1385.7180362489	1142.98399107593	35.8097451607401	197.199857312983	14.3169515812708	1404.73666893342	372.947979672595	951.908186923563	9.29131794312589	322.757039130359
TNFRSF25	1472.56005333797	757.535284400464	250.020692112829	89.9729880770926	297.852748208104	8.99272804087781	1396.18762392053	1097.38796397494	1966.95017378088	110.437108505355	245.922240402208
LCK	1210.58993247789	784.511395796547	185.195435487595	106.55895688548	1905.64028549493	387.300440928775	2988.59405951505	2456.43116888501	7982.43582980437	1095.95709472037	1880.27166066892
TRBC1	916.876125857685	865.339572574635	550.38043302069	339.622916304592	4544.25787476584	65.3820790324253	9186.1311750007	6264.06870089052	18143.9527712267	2741.63344702844	4110.22100493482
RGS1	2815.42084154766	2607.41591984077	71194.8811698145	5240.12213660879	17763.9375898441	3414.11387378032	16765.6701145941	12101.1981334101	34521.8297518644	4937.97051591614	8564.36770571976
RORA	644.455692862359	4215.49676188802	381.887373462572	35.8248649599239	940.453750278245	294.227532303159	2774.63093361707	3207.437421955	4690.24339781377	891.91267464147	852.472883383086
IL2RG	7315.06214876112	413.439761390369	4199.99535849054	1128.51118162991	2719.27246029596	2167.35568255601	4406.11216900269	2732.17533586566	7719.11662881973	1996.20775927593	2130.31310459498
DUSP4	12257.8049727967	1863.32362872481	2901.6392663294	1394.23662706984	3309.16747887004	849.040699077213	5811.02390425065	2285.43137224917	10524.1404805868	1264.33425623002	2570.60566767587
BTG1	62834.9236891306	37352.2228631766	40763.8864071995	33411.0283752019	26716.0371295361	23782.2998371066	28946.5475424714	24915.8383622198	37503.5184238121	17420.2092048827	16573.4898326088
GATA3	191.500827757001	145.026616490725	264.630473726004	89.8438520659414	590.612226063823	4.91138392827261	1289.84572256673	677.398113662405	1549.31206349432	376.644184663566	462.695112756382
LAT	1119.87341200289	189.364680318487	1176.2455328905	121.425080820212	1333.80340451178	37.7045456404113	1891.2139124271	1301.28245450247	4453.54323059822	513.724875735806	969.159193415778
CORO1B	20328.1368952225	5652.77912038625	8628.07431402464	844.008872475348	1035.02070698335	237.871178887956	2949.40059109547	1370.3335352813	6069.4127223774	182.531373884467	657.387800693658
PIM2	2629.61364393136	626.997373150132	885.370325881109	198.934428637222	2402.3436290662	828.498118527653	1757.98162003546	522.170743349113	1294.33617997129	358.868557592642	162.002739155326
ARHGDIB	7070.93174810476	12968.4697450186	33029.9071871906	6472.43442530978	9150.35736776049	6867.11974005781	9362.92442851323	8561.9399689221	25306.6795157319	5120.45494137781	5734.19329454833
ARID5B	7562.34076355966	21641.1751763687	2755.11268260155	492.696054880638	1290.1773842122	2129.83010631359	3035.62713251439	1546.18480320183	3028.11280208438	382.422769317929	745.822595686994
TMEM173	5952.0416460389	7937.57235761335	2760.65207330928	804.93610415633	431.38624624674	6.58889685565675	2010.63190071604	1267.97229253245	1528.37698746368	241.894751095774	240.431772989847
IL7R	272.269551130632	2827.63475529204	8083.35024315449	1671.33650233441	2722.33288040341	30.806299065414	3369.13792883048	6230.79475821292	3154.80549310508	1083.73840722341	2009.75201128141
CYTIP	1019.66325971833	453.898753480843	2461.60541278105	2285.34394927936	3305.1844342888	2545.44580940458	3772.26853491205	3099.14473703788	6886.99818936847	1837.27754073943	2203.00523617438
SOD1	106191.515702805	29385.4159642849	12198.5468298908	2584.96621541774	4152.62382473827	3228.54893281038	6116.5729016327	4286.782985298	12131.6365301674	2031.81088676158	2762.51821540086
DNPH1	43082.950126047	5254.77195961242	7097.03085468554	602.77085801558	875.975727354728	1083.8984143716	2770.3445638027	1034.40530066204	4114.25200491933	384.495978489804	649.38588598704
SARAF	35037.8934061608	20824.2244196405	17131.5908050152	4849.22352097383	9052.99093425048	5262.12838611422	8859.09907394881	10641.036410373	10862.7314192538	4551.32932736188	5617.06625863678
RHOH	462.443934497321	223.193355594416	1940.17283376957	1387.38739155992	2365.17347770157	2450.99483269124	2550.62727482539	1901.72862366172	4281.5216579284	737.445777428949	1295.70817781093
PMAIP1	23350.0519591482	6505.1925472543	9414.06045113169	3884.46768196471	1710.14928005791	2495.42447912138	4105.00779915964	885.187021178374	5993.22166481378	1243.29366701091	1300.90248169332
GMFG	1071.66728679236	8546.16503379217	14725.348221528	5522.19037387771	3738.34844143863	1826.21645023361	4528.62513946059	3917.29793264093	10925.4114490229	2022.10060012151	2439.48427048881
GBP2	4742.30469649171	6800.53118354078	4590.69492985183	1601.55132796903	1018.98842039154	347.959926455823	2290.39111983585	715.737630678576	2432.76027788665	819.462803674647	792.324342609321
TNFRSF1B	2656.1767724286	2449.82972271404	6353.41788443917	3905.65253331153	1053.78558010092	275.331518922226	2727.21542909198	849.112877069609	3605.02957741095	975.240898159428	857.529321724258
TSC22D3	9791.70398306639	25483.740304038	13217.738694116	5337.76946576671	14575.8054951746	10281.9895931835	10600.6299801727	11152.5184675253	17148.2923463317	7144.72111432263	6613.95932648093
PIK3IP1	2122.90140193777	1702.87956581009	1471.1229741089	155.190553797928	1071.99470855636	730.900838832678	1909.87745879501	1815.56569401363	2098.99124571484	957.297864320871	907.573547925296
UCP2	2720.58234190466	429.765213171369	15011.4745681625	2743.74193174612	1984.28946242038	2076.06765261813	3505.19369041201	1864.15010897623	5034.12561524453	894.372535712639	1005.34079121578
ISG20	22936.1932914284	5381.57975104705	2309.04194470562	3225.97477747634	5195.54239263365	4863.41949374153	4260.18274341023	3035.74159588835	4233.78860510556	2143.81559402594	2424.79044190049
STK17B	4495.29908247191	2086.22377836033	3454.40691617293	2072.23567229029	2786.74755896659	2076.81610526466	3448.33677220385	2338.4890846657	5765.35101802141	1616.6864441934	1910.03212299353
ICAM3	6380.25205860246	1771.29540841843	899.284800419776	745.941393502354	1623.62559673916	1973.74802575812	2313.39105952942	1490.7427073973	3895.7298402148	995.695217025844	1305.80268018717
SLA	197.578515262801	244.995617274093	4706.30117746871	1891.9206876737	1629.24943300091	115.428452589217	2028.59227649005	1366.79158522901	4087.59920703766	1422.23550542574	1119.03468925664
LINC00152	12337.2019659199	31862.6907490083	8666.69909110028	5911.73095731107	2794.63502381163	319.738180675097	4322.24816990837	1996.85310087095	10376.8506267546	1038.08513738518	2004.33052765186
MAF	933.666000080722	3546.20368740082	8012.78926686907	495.848554050116	500.850158798124	4.34844503143552	1751.22527547984	981.818960049432	1579.77273570081	229.216358780172	237.4697182692
UGP2	16497.8203448246	8598.40977436427	6316.35623210864	1544.27057412295	1082.70728292772	552.61397832568	2732.08774471384	1325.81473885973	2306.69258225777	681.433488884176	611.060563114305
MIR4435-2HG	11157.9710815454	20073.9032657473	4428.47810726529	3541.41077062478	869.012701278912	42.5751989919529	2405.02501781262	835.053900765623	4363.58598203376	419.502339929006	525.304319303544
RHBDD2	8655.91755810521	5272.15137619353	2429.67154450753	803.279430268104	916.595179890002	139.267612686291	1525.6656873435	595.373571265908	1246.11183760179	210.272841959413	396.554270983051
CACYBP	34627.7059299684	9109.90740145551	5895.41453845058	1589.58899140073	2258.65863316926	1659.37016686465	3074.21105021201	1727.62840505546	7867.56151359384	1259.99862277688	1121.31995205534
GADD45A	20599.0441691589	8581.01804206961	1313.83915693683	518.577858231172	595.54992106048	179.262562019209	1493.01083158559	363.599574392414	1597.48541395456	240.640211392008	228.373968096613
GLRX	23729.214600492	6380.43857570108	11273.8808149552	2735.09421731775	1138.26378988104	346.174783897788	2101.23976069136	611.055138843004	2072.09921869434	550.752283774843	495.950607990103
DNAJB1	85281.9096891255	36347.8028190506	25335.6630794202	8515.20888748063	7772.68334168397	3363.63952236762	7381.19691619633	5480.64824654245	17426.4813135858	4554.14151508027	3916.62744700972
KLRB1	734.697527898046	778.708440837659	1500.6455686997	234.437948054347	4035.10936674377	196.921518395199	4838.53634608607	12872.7764740796	10741.7332286768	9710.0895294865	4875.31265980291
CCR7	14.680907907372	156.428225529991	1354.44782432326	186.428091232491	1143.77612816933	1657.61050665498	695.967229923014	1389.97463110265	519.636980204984	107.586736175483	307.222884969688
CD3G	67.9762816016958	386.578397505167	334.731472251568	43.3272439327572	2242.03014822853	11.0961091768864	2024.77498116883	2745.92201759012	8351.69316624933	256.82962337004	1857.6976650916
CD6	370.473093995503	158.697058760042	305.923497402899	23.9135158701744	1044.88789352496	35.3900038901387	898.597571845118	1688.70024682665	4757.13344912771	203.427013400337	851.886034301617
TRAT1	459.023984719735	21.5144599922853	101.612291298292	28.7897033621376	1431.04062544298	4.11694622531776	287.250535195335	1300.64049334486	1400.00629366548	180.731333795384	1269.07735786599
LEPROTL1	8869.02757473512	5476.02104946452	4838.83498744868	1202.32660937354	3663.98746046675	503.711806676295	3031.30000489057	3977.43705040581	4780.6786962846	1757.70138423889	2700.10391563579
CD69	1035.66179848293	1081.79284842779	3556.05801723332	1271.39909492327	9883.11166533367	12397.0231626672	3659.56903754296	7459.64336217911	13185.5160027424	7621.9025460551	5397.7171456108
ZFP36L2	63579.289984594	24470.2653141449	14534.7789893369	4303.35414060917	10814.1775318308	6312.1049020267	5620.72691645361	9389.11841464988	16363.7763062365	6823.1631112295	6522.27167074295
FYB	271.497159822745	304.647458699475	15630.2253131537	4408.14015432705	2514.17699745544	73.6849037865902	2757.21253170633	2973.97810429537	6078.10644578614	843.65479382399	1838.98328426472
ANKRD12	8429.143158025	8112.98024577157	5112.2931548155	1875.61064556237	1996.43171085472	1692.94256813042	2386.532953756	2636.22190930924	3305.27088333162	955.122063528831	1352.06706372344
NR3C1	550.938364591184	5677.24396822146	3199.13281015843	1161.22990752149	2090.4821351593	930.346667527371	2386.62587130784	2307.99752712013	2767.19507511175	965.213498826764	999.815460683643
STMN1	31162.2949085964	10072.6771628099	8784.35114725863	338.409689568269	1418.24910348929	1024.93437752563	297.451643649642	328.414763277873	37085.1267716885	467.681892998059	492.908877506031
HMGB2	33662.4757091825	5073.65889956973	6376.94785463447	2606.79911155978	3135.56169759742	2709.17381392782	2232.93676205775	1887.20032119471	47355.7152035222	1557.27629277453	2112.19478259419
KIAA0101	14652.9693843734	1356.20592157499	2757.3113039786	95.9293432573636	287.168516458705	255.895788755472	52.2278759358248	47.851601885252	13017.1886329386	163.568098383171	133.169946462529
UBE2C	16429.0535694404	738.404293024184	1159.84430392143	102.390876111031	97.6091310945979	203.699060091231	49.7758371017703	33.8554131105773	7914.4712623624	16.6145324941604	28.8256492553661
TYMS	5058.33490278866	955.374240625288	900.186646466355	50.665700937634	64.1282260041732	121.23456793047	27.7248070146259	56.4867632091366	9069.74213699634	86.8072790109473	101.197449781135
MKI67	8894.89453386857	412.360636828534	486.616862450507	8.20378582739954	86.1778178783333	131.693784122536	23.9237743703352	22.1873321632276	6853.16569119717	8.36203968747821	73.7481609226254
CKS1B	21752.4487936774	3463.83180415632	3257.21841517943	353.348799863191	441.538316142033	633.293376757194	179.19140282547	168.236098734605	9305.34738050878	152.132791734022	170.520227281943
TOP2A	5623.79918894061	464.652008560867	725.306632586153	41.4211110852415	63.749588518701	389.609721451361	32.0184974257921	32.67246205151	6532.38673762199	26.1210472500672	26.1693630052725
NUSAP1	4410.17908994265	438.17644650957	825.559881580528	29.4078026573553	115.656675838669	190.732092423768	113.579328253423	150.224715763506	6339.59616648122	34.7520231300479	124.239060169979
CENPF	9162.10552177378	931.966815856395	579.63339559488	43.3266665726078	142.506801973025	59.4255835756919	46.8402016201815	50.7063920409361	4959.54678139399	70.6917768428608	81.0025985528309
RRM2	5667.83110987377	285.027884372771	639.908447316166	33.0363717275136	113.959439380972	325.685315480098	23.7773343320588	23.5339878663028	5872.4062941038	40.3006125170914	18.205342386761
BIRC5	9357.73514567265	851.045660388894	1363.79622890623	24.1067320736808	114.976026758577	82.419547420036	19.0804164330219	21.7398499678371	5938.51433890264	7.77714478574043	11.7230305616797
ASPM	1676.5048110899	207.459906608298	263.020493593231	1.1570936683652	68.1824961654553	29.8974372728631	35.9042638602473	0	3673.47997703093	10.376552041241	13.1065686756928
TK1	10484.320629573	619.871622300316	1172.63870862971	126.27968390193	128.247456824391	227.340855274406	30.5452064491007	52.1746554899345	5308.17293923518	30.1944191210373	44.0145843759301
ZWINT	6110.04668184731	447.199093727656	717.871344441604	29.8335031377028	65.8131714216915	64.4251740421927	76.2004183542969	46.2214277245417	4683.81214486244	19.7766107057903	40.6573372934267
CDK1	5823.12773034282	650.383278614521	966.773474255815	107.524159716802	51.0183694961943	151.091019231422	4.09664220592294	15.9734244063277	4049.71932971784	25.1687011155333	16.9615470453767
TPX2	4348.64788785765	564.593628571344	505.138062795776	46.0336569680782	23.8942553050979	31.7366793505854	21.3556368554206	15.6090526549251	2965.67980832255	14.3680031203874	9.26433075095806
GTSE1	2566.25539240865	124.660095611544	235.474659149835	5.79169292196936	44.0682678553234	50.9222482186606	1.14418502011596	0	2386.38384156419	5.73625224232953	6.12734880760314
CLSPN	1258.81416411198	196.508037533616	276.603250428828	97.8852241706033	90.232918778377	37.334114242146	51.2954650909182	27.7459200419915	2804.79123545052	24.2177723542119	52.8150695750222
AURKB	2398.18878803437	80.6615374078751	356.616217156341	1.99185563771708	44.7388758925848	123.748490655044	14.0361947939879	16.6234622712933	2425.61431897462	15.6082239873208	5.45593865738209
CCNA2	2662.6442816182	138.367309774322	339.433088303376	6.77593237212104	50.7838749844507	54.8347211764246	1.67295188971361	17.7014831644557	2512.85977410136	5.68921044663637	9.0189462298247
CENPA	2110.32553665485	159.248406422749	270.727696819633	15.4221580777312	20.8497323912644	28.4061959289473	10.1108329389229	5.26655396342729	2548.7191458336	3.14971921738273	3.95204806742622
NUF2	2992.41748202946	89.0392155252029	109.963756632178	16.7668537204349	40.5158273407472	34.0547684429407	13.9173515322031	8.34355884270955	1554.41245700187	12.465723833298	35.6678341308442
ASF1B	2031.16908596295	112.36273514682	323.234840711062	57.8105094015862	16.6324923707694	98.5923854310286	13.2753598859341	20.8299039261221	2104.65580010373	16.0205847718129	14.9864271859982
SMC2	5958.43684932364	1560.846848392	790.079581651169	71.2631632097378	195.913230535574	120.937764378025	123.408365596726	71.3959891960242	3663.08126100985	131.450596782375	74.7243172919984
MAD2L1	8790.09149893091	411.920827476152	511.759522134491	104.452778414357	109.684003867799	103.978835594114	133.937339080506	98.5399402814702	3415.90056114089	58.8507258699035	110.599620182946
UBE2T	6593.04072088352	641.189737457639	391.932927857669	57.7139131623311	112.973398385719	248.464099696812	63.6955057904202	53.5781669446469	2897.87277840317	17.1269410027913	79.3983122057817
TUBA1B	121502.391844823	50989.7283001471	39401.7552398493	4652.81263419469	3541.21524476381	4221.20117602842	1833.30936011547	1669.63281415977	49539.9858238176	1638.64213265459	1714.05208278933
CDKN3	9167.46585170133	1099.62274423215	548.728662211291	71.9388501901236	74.534956982594	163.140984988325	83.0042444324265	51.9825641608294	3664.04720145967	15.6558925100969	27.8883487415712
HMGN2	69204.0344541431	19969.7553682407	20846.1248765676	3911.56956511016	3934.355911637	4469.7628211507	2298.55035077225	2053.9089389993	33439.3730378389	2202.34577609166	2092.52996355615
PTTG1	23975.3032811737	1487.07654648769	1882.1881469838	287.744197387131	713.518247146307	450.362136460463	949.142411938429	442.406491185463	8478.83096999472	203.791711653947	608.996368975279
TUBB	43728.5536087501	42791.9893632026	18996.2358697973	2541.77202373105	2162.40224532428	2275.9884607167	1261.29981899996	1271.41381720219	35034.309443056	907.48949632613	696.095791820315
HMGB1	249438.945478363	61193.8336347119	28172.1707227233	5516.9162743348	8318.54196720963	7615.35143331772	4619.03114995114	5141.28469559534	44742.7845698576	4542.12752680822	4376.59723138127
SMC4	10199.5297087113	3349.25243093567	1280.7681019891	365.609131490551	823.647105790977	633.813620581284	704.205687364858	498.315934266914	6673.64028698261	520.925423558043	508.838437107341
H2AFZ	112804.177015371	31381.9197755935	23949.5531435582	7282.43476594674	4972.06503421527	3128.22409098495	3354.76040343052	2952.65854149013	36150.7882090855	2158.22560285947	2204.13750805343
CENPM	4218.67651995181	146.347163389544	497.640433308641	37.0127667020065	245.538719051353	555.904008488922	362.47514892328	203.476016360762	3343.56941375671	90.1751047959179	124.6155670001
PCNA	19558.56628492	3444.8528513207	2709.65992006309	286.723994660446	438.74812263423	412.620132441958	463.419129021765	330.055035783086	9294.05870359135	271.145320045749	321.304074191266
PRC1	3643.68896347537	363.31780317992	313.640050336979	60.4061975563295	52.5489856636002	60.6337034635815	59.0193769376279	65.8655331149931	2245.08519366414	16.9597800601651	59.8653831369282
CCNB2	6576.08893561104	237.463720506655	138.495319425242	11.5885658157288	25.771350284816	85.3246782791284	26.6070529351479	7.40050913266561	2582.36344281539	10.2579942682299	5.92148642745058
H2AFV	37911.0373191113	10915.0777389471	8392.91512618775	1902.00401430567	2175.68209493473	1515.87550097509	1763.66600508354	1648.0719750117	14823.743621278	1005.65923359014	996.3954960046
CENPK	2405.68786837629	472.614568737435	378.540720325727	17.1697110712793	107.144537591059	102.943280881296	62.3041045604243	179.767602370802	2314.45476578248	71.3674707192444	83.5146553172643
IFNG	165.612566391783	274.030666794173	57.3951999076387	131.312518532381	2470.2982672627	19.2929150109799	183.588038042567	580.601617042936	8497.51257512247	1625.86137017555	3999.77228441574
EZH2	3586.74389182605	924.036049373627	759.404298204007	237.863385793169	249.180313849902	107.464634793969	212.54809326728	126.593626974398	3080.42410209692	95.7666098629303	136.554734615271
HELLS	5241.30174152651	1501.24960657111	497.945019335417	117.689032641178	178.626977912509	156.752776080075	123.016059617304	85.95015835986	3502.74247752999	117.269300494583	167.223271744436
HIST1H4C	45581.004203949	6692.5378033364	5134.22297291643	291.744058954164	1858.88481428448	2299.7349690508	657.620374005663	728.73849709919	24374.9032172398	628.797044183824	620.92562317397
TMPO	9270.80573598762	1353.81350830739	1577.51040566766	639.833554424625	465.556813762932	347.778610157589	284.834013559197	287.744209188008	4709.41621453771	218.046949542957	292.144911331054
FEN1	3960.79143464249	525.859011009105	323.262061497092	81.3173380653218	144.708164478822	128.688235035007	81.3453076146376	54.657919245973	2464.4445208272	68.418911857006	50.0212088780793
CXCL13	702.035117215066	737.446038435138	133.472558387946	22.5287673213037	191.343704304271	23.3078994577288	70.8447203560543	5207.77666516013	7977.76976203223	109.37752217249	2011.22723079864
DUT	21593.9918242796	14744.1888765477	6040.87921495003	1000.32735562991	1247.32347339716	1000.41596890943	796.107772252063	994.301619119166	14688.6102615548	646.212708297821	592.074693518366
DNAJC9	6084.6239250133	1032.62852263363	1204.74620181134	38.0883626624008	591.32747213969	346.766310356708	342.649809623418	376.325628220266	4239.42919398881	310.572331262094	304.243408880437
ANP32E	6701.45149253991	3456.30988822646	2293.36005953389	353.954523856128	766.682968847671	516.733192068239	805.413598657535	703.345767881774	6047.57867581853	417.176061228038	455.489183723687
CENPN	4827.0545761712	408.231363138502	725.620320026474	43.2476652049647	178.695931824846	76.6098868419847	48.4682878293684	28.3082795752733	2349.17152032143	60.3856811450765	59.1513631871697
KIF20B	2750.95290525862	417.020600280007	496.261537861012	142.864035521503	314.573972737943	446.159880401327	351.510120065966	175.849556845231	2435.82836696787	107.107002429765	196.242138136145
CORO1A	5070.7234096449	1198.93501149466	12168.0949370734	5758.76795461195	6688.91293616986	6580.88640848114	6736.59395787727	6461.17826080963	32803.929366362	4346.63569003386	5784.04383315135
CENPW	14616.5535815675	1298.72614706641	1329.44966714915	165.199065821997	98.1426390828369	95.5279798688731	34.4369340600974	21.6615218265494	2580.51766289223	98.6098931614029	74.4426135948457
ATAD2	5603.67844424004	439.376989691261	371.34244774741	29.8072511141927	214.912833691932	61.7014205406457	112.182754498936	68.6041707640401	2437.69912785759	90.6942721924184	129.505406434008
CENPH	4355.79820872583	491.90490551019	376.478058823063	48.3063144880014	99.843863959625	109.302437838789	81.762998885009	61.3378940174584	2409.0559444165	46.3915858958091	114.143471769009
MCM7	12313.2375933329	1493.76515495636	687.895495797714	166.108515201555	220.11845268991	201.293158609025	123.39825412256	86.2130199963188	4274.02853598887	208.554941895155	96.6707981649486
PTMA	1019822.00481173	423101.544255151	157965.877942226	49778.4514961901	55613.5588909979	45833.5981664691	34143.3172534682	33578.5195546508	161802.234449259	31994.7064504815	24243.8059049985
ACTB	848744.918567809	423189.120811318	418428.788944594	148349.542857426	65286.0797447427	45990.9542280367	58803.3970286902	47079.8975360911	276926.151372935	34826.4949237091	36949.0039358347
DEK	55545.7941728217	12698.8146360867	8583.15096237494	2891.09049614912	1521.44560157709	1662.98815647825	1224.02953858609	1371.23596863883	12171.6979236161	776.743740518188	871.80634329551
PFN1	235935.784067143	108619.497271807	105175.132594319	32180.3033116047	19152.6041242335	11496.0234404547	17748.7513573138	15150.333726067	82204.5206601194	12537.8184341338	11789.4686629566
