	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
IL2RG	7220.27758414201	390.100612755215	3971.26338976796	1197.82788980258	2253.94502898063	2108.58325616865	4409.69570855097	2751.83526110791	7744.37505112195	1988.74555699372	2178.00224541928
DUSP4	12504.3779154517	1714.42390704559	2989.48273537941	1340.4230505735	2597.72349043123	934.521006158069	5710.23740165605	2253.44119725456	10307.2830494118	1303.90721626245	2588.95982427253
BTG1	64512.9917743732	34794.2278670906	41216.7832927027	32104.7048836241	20066.6053710907	22677.8620892911	28022.5449103988	23887.0800865594	36852.6023029937	16635.7591213551	16068.354533331
GATA3	267.642719880613	133.734969292049	310.545878517818	89.7655704672381	398.628654560852	6.79547650793029	1324.40364121217	683.686246494124	1504.88741434455	390.525170156363	493.233579126516
LAT	579.089732919081	216.080536786155	1043.45103619924	107.773316876384	969.477621868771	37.6083193391776	1848.92102895287	1306.89015270534	4376.7889813194	505.386961550055	981.626126339311
CORO1B	21552.0846737218	5680.37451459663	8897.7373331735	1114.1804355346	984.568522327475	233.105882345522	3054.20811375933	1441.4621557189	6112.98674476518	179.618974394365	691.339582853106
PIM2	2535.31085843882	825.914977289986	898.60988116639	190.530858131667	2836.28481198551	813.907880481789	1797.45734900562	504.637641989868	1370.72324586591	362.748141341834	182.927609446771
ARHGDIB	6867.58548341187	12157.5125618341	34662.6007962417	7979.24310628125	8203.78243667133	7173.15684978269	9682.97330141068	8641.42320311896	25890.2577836578	5199.35991217088	5819.34799411168
ARID5B	7067.04454689549	22369.4846429433	2926.59394468337	588.504641894497	1073.91669350979	2107.39434284651	2960.43486829877	1449.63410123629	2804.36339910761	358.063867636736	735.49717689275
TMEM173	4786.91625328642	7905.77239179147	2665.23237235074	870.913500713432	403.881805581975	6.12599664176471	1974.19650559718	1267.5282321949	1475.0869834904	225.975531812796	255.811853559571
IL7R	406.355945493055	3317.36327334897	7634.55647134711	1959.88762574497	2141.91950595163	41.5506719148897	3253.61357552339	6266.45057563798	2886.40090249404	1056.41829983654	2001.59509934235
CYTIP	863.694647250812	526.263930728341	2453.60253754544	2339.68496705245	2960.54503050242	2541.95730770801	3845.42365398676	3056.17910478725	6772.8489779272	1811.64178051513	2202.31489797833
SOD1	109685.386178338	29011.7882929792	12271.9063743352	2929.36060621843	3591.99232320708	3272.50194643464	6344.42646869042	4394.20238667076	12498.3921650792	2033.13792334414	2836.24037311795
DNPH1	44990.4992938159	5806.29173600209	7171.7079156647	727.354470040793	961.4448284244	1088.74661727373	2924.6845456047	1063.34152686788	4300.2224522164	435.823755084886	642.820107301163
SARAF	36044.7163400945	21015.6790367154	17561.9086303008	4840.84151639246	7288.01594982078	4987.27616450281	8776.41605154137	10525.108271786	10822.9900329796	4346.67105457982	5480.97018932596
RHOH	365.648594864776	193.403575064425	2221.40613880395	894.90691899796	1832.98732284428	2456.16237397403	2577.92362854363	1942.8818694387	3954.28133783438	716.91251061036	1309.11176337131
PMAIP1	21150.5111174526	6562.20559164407	9126.93922408519	4303.77371853748	1691.61172627978	2575.99766040795	4019.96008004419	860.751465816269	6315.88686846888	1236.3597467085	1322.02882719072
GMFG	1208.95904574978	7965.23222070522	14193.4991434854	5757.58747594203	3459.25491928716	1864.66439817378	4668.05148185928	4028.50013196366	11311.2396335304	2018.70786770256	2466.05784393935
GBP2	4625.93729454283	6618.28129604659	4606.88098487367	1693.61626577432	756.802536542126	349.154535393818	2267.4556858202	751.015050839424	2547.53587071789	811.390876485956	829.493420948847
TNFRSF1B	2689.65949968217	2327.66713288631	5696.56581441061	3668.43960066608	1055.73045514087	263.951466334978	2693.57107106328	808.788415046963	3711.94939233066	952.428550299832	863.287355333645
TSC22D3	9633.0789228065	24171.9601066283	12720.5346101487	5113.53556822286	11452.0380133199	9977.83691718891	10103.2686105298	10636.3929875731	16514.0988432965	6850.37764767381	6405.56558040454
PIK3IP1	2165.5348160519	1604.31916229527	1534.39708543924	110.249059119495	702.56487996852	700.722137635459	1825.48168365019	1762.27324118681	1993.28540346927	890.92974978844	883.961271998651
UCP2	2781.93345983865	439.856763780288	15979.2818668196	3256.7250799245	2263.84290025238	2075.1261359294	3770.98163372381	1891.5821562742	5083.4355723744	915.908091799007	1051.43192404399
ISG20	23672.8378793587	5400.81077318364	2397.23858345062	2974.91697690042	5079.49329275039	4814.5510493283	4168.82379954773	3086.216172606	4118.47740284495	2089.49153907174	2451.02973430697
STK17B	4231.37298357692	2134.80285513258	3153.6265421359	2253.20961280064	2318.48786498938	2018.93307936532	3451.45470760205	2277.92162907641	5655.50785680474	1646.07866982066	1923.52807057254
ICAM3	6125.2906500051	1827.72594534568	902.046955128415	757.576192539627	1447.01346729097	1973.32543056456	2395.89975792981	1546.8822493645	3885.86332389499	1046.50851574226	1317.75708839616
SLA	236.41399275055	220.840813933382	4602.35499846184	1713.93806971594	1147.6263717597	110.346494202648	1966.05127975728	1340.8194106906	4110.09258109755	1349.4607862841	1091.20195243008
LINC00152	11878.3948456172	31165.854164761	8992.17871369581	5471.10330114201	2647.85207050056	352.48309070121	4325.81637858236	1907.33232401622	9742.17751699376	1048.58148918264	1985.71400796635
MAF	817.85125641457	3675.30750908092	7066.95426143569	545.020828618713	341.352727493136	6.73048043184271	1602.17535281166	999.808731236224	1598.67176983287	233.441022441323	223.424936700022
UGP2	16792.4085581378	9282.36628107124	6057.82948605926	1497.89416899212	994.262428317022	558.632601753757	2626.08077072122	1346.36892263892	2282.0610998156	678.058083449748	626.967526431426
MIR4435-2HG	10432.1155662511	19209.3559553152	4619.45762978312	3012.96735931802	900.466209222025	45.6809820091713	2393.53694437739	825.414004413108	4179.86595035656	422.230780394857	534.933344909388
RHBDD2	8881.49124152801	5535.56815148221	2506.90171158552	849.4905545722	750.905813679661	122.072430721952	1586.99758470203	619.434417489832	1266.6943043737	211.992861945952	384.986848769764
CACYBP	37196.4800358633	9278.59826227619	5717.84162112667	1511.40200828926	2216.29600995362	1602.57673117611	3179.20028661298	1783.17185403878	8084.89104687483	1280.64515827073	1114.17787295802
GADD45A	23083.4167124164	8537.34299741092	1282.99491046998	394.615504193182	785.042220592786	208.267427248926	1535.06507759322	391.51342735969	1706.756470973	233.322638045943	231.182272849231
GLRX	26951.9005408971	6628.72116367491	11849.5384340213	2807.43949931172	1456.25043707369	359.42338477604	2009.49232804538	604.854912476862	2260.3853044849	535.183303138202	490.89053378006
DNAJB1	87566.3948569935	35036.4264411579	26713.1501601847	7463.05847264878	7016.86642530575	3154.13148182384	7034.348561117	5309.07981187549	17508.8425629009	4499.41414780402	3963.93500961483
KLRB1	885.957470171764	607.74682388	1589.76555125131	208.874817824824	2841.07229179106	199.85173270497	4880.82085410664	12666.0717595261	10590.8321040198	9579.58897900165	4976.67194384948
CCR7	19.5193867762756	86.4817532019295	1330.31876513819	282.615054187886	1313.76456027734	1534.91904915328	712.749884973582	1482.23560945473	606.655127637522	100.567353300894	315.367484622854
CD3G	69.860005328128	327.656822321343	306.752805789495	48.5265560161525	1449.88433058875	13.3436580379432	2070.45409956978	2691.82847895114	7970.02032819685	285.511213912514	1841.55923861568
CD6	316.052686688807	124.173551569952	223.367302525706	27.0531860606512	682.056685068975	37.1383976168713	917.040870963142	1658.78501419789	4436.20138220514	208.363476834711	853.04221332636
TRAT1	475.902126211832	39.1666975758296	102.910009388944	25.6585740496796	932.129207953976	5.75390486201512	307.005540077227	1281.72104365673	1476.27812874836	193.327971465971	1219.41249642157
LEPROTL1	9804.71214366716	5287.42549372976	5166.23790483521	1256.65537257517	2546.77073473216	491.401878835328	2967.58946045981	3917.00234069908	4790.32813263788	1691.98921131936	2632.4022415514
CD69	963.704731821739	987.993379686637	3551.73996274389	1270.59021053169	6781.44157555951	12081.6412090702	3351.72718124739	7344.06385910924	12608.6021644329	7346.65622285129	5427.69966988065
ZFP36L2	65516.5818406646	25548.6940753176	14565.835440591	4442.46197647666	8331.5064172144	5983.21484227636	5170.87755160496	9049.47223184847	15889.5545118418	6477.36418678201	6551.96868759873
FYB	290.500251507118	260.733469824362	16593.9109339752	4681.43335691327	2032.96015166431	67.8061288284225	2675.8996151523	3021.03975834705	6023.94759648854	845.348420848964	1830.7743618272
ANKRD12	8447.17826655065	7159.00560744209	4878.76108058543	1800.67672385532	1713.17081986641	1660.84001611162	2292.84588162039	2586.21227840452	3234.97529321331	923.197898828299	1336.13597846881
NR3C1	553.863083586308	5141.93393702065	3063.23893539837	1163.75999199354	1960.21683884288	953.92892233693	2345.98859891648	2259.27768420031	2578.30859261066	988.716300749696	1033.12947570057
STMN1	33949.8442776343	11188.6133887196	9717.40469709619	364.132856840179	1689.3683006733	1517.630686158	280.079704372365	349.448599624935	36043.3170235928	542.309261761659	523.79556413238
HMGB2	32487.633376942	4798.04929097337	6897.43073490669	2596.75692084552	2619.44398978039	3506.88844606313	2119.30629473031	1929.94684132333	45467.8935315288	1582.32512754393	2146.94609165054
KIAA0101	14297.8914266349	2171.10678136689	3514.9379527047	61.3720587874948	431.680732757916	427.76832850468	56.463788240973	45.6228412268228	13249.7969516222	193.632844778559	148.461284799135
UBE2C	17027.0724393527	1122.91057043745	1453.00168902813	108.683377215609	134.504981762791	320.924847642242	53.6380308690051	30.4401438710552	7696.45540979757	20.2494962896021	28.9286220959013
TYMS	5320.26708485647	1333.56262761717	1274.55436612392	57.2090121751762	106.367388832799	212.730181799302	35.3388443883859	49.3243027597446	9219.02085795387	124.578174669175	110.798239865999
MKI67	9244.04757668969	412.134679075546	634.712074148297	10.3419230423425	141.065721658139	261.286820183552	24.6833512141766	24.8409031003629	6651.02498380987	13.1138981690079	82.5514226526575
CKS1B	23891.3085802423	3976.54991581924	3996.07968659852	364.1194611785	465.654145874795	705.457461255876	168.833631699873	168.465025162678	8936.87457871587	156.12053741506	168.933080924665
TOP2A	6058.33413936642	585.060540823334	1005.47193519263	27.5396311012357	89.6594277514399	526.094714110157	42.0030347732313	26.354106650082	6204.49642644011	25.256622053049	26.0807902889305
NUSAP1	4704.49599097283	507.907490436984	1156.31946324042	41.5938180152789	150.908186551394	307.746686068968	106.699559126297	127.847831957293	5957.11826212082	32.1365405162443	126.145104007749
CENPF	8170.54052015982	633.4043875411	603.196962317762	38.1538223988278	141.5803104073	93.2875735317208	44.7067764979452	60.8755465628784	4767.56854323889	74.4084233029334	86.3539934303016
RRM2	6063.14371101687	527.592402198412	874.671207321239	24.3626435046981	168.774337521427	423.826565324262	17.8833261234011	22.2868844784415	5771.63728165088	35.5381466116457	19.5320412924715
BIRC5	10011.1051509469	848.370245933377	1324.90066721312	23.9195883744415	159.280722319792	139.177079648769	15.4714780421252	22.0565247989601	5754.70283161557	7.70667147511593	13.0904983963872
ASPM	2019.69829164862	204.291607507036	329.437973399719	3.62502347826087	70.6963509809133	57.0455153833349	21.1910990410053	0	3359.55736505865	11.7909531442002	13.6913613526776
TK1	11406.4225426417	1032.47911138104	1470.14137543501	135.900121638703	196.99534736145	319.47947598541	27.3690450306361	59.4629113566943	5066.00541011902	44.6979479503417	44.9560825393315
ZWINT	6112.43352679582	531.270192866326	892.550554268661	30.9988191907621	105.371018004818	114.695798483679	76.9914482811069	40.6365564172501	4623.3412389121	27.7089653534359	39.7875920628472
CDK1	6084.66769688725	721.318652789566	1201.33004009105	129.975224696283	63.2544837894734	225.363119576665	5.30151588642214	16.6712739097041	3858.43970296936	22.0080706852167	19.0339230408217
TPX2	5375.57744351295	364.970333215106	556.08822548675	28.5607910408432	34.9367359320627	62.9953718572239	22.5739841296878	14.7652434847232	2770.24443997939	19.350478917328	10.3771385825146
GTSE1	2761.97226679248	284.691045851878	262.558296666624	7.44740473742248	65.7178052860395	95.8999330397526	1.16638697318008	0	2142.77464504571	7.08784339973374	6.50044465940243
CLSPN	1303.99423401871	271.52122607249	361.869034901562	68.4726657004831	98.1958330540385	67.1250188721127	39.6945130407598	29.6694833406491	2917.96508886012	33.761269134616	55.249465457012
AURKB	2416.31498715904	159.642745927657	495.003556425451	5.58857786231884	63.54578816649	201.959067410724	15.5730742851674	15.6609946751994	2399.31631575499	11.1058382301791	4.77144630670479
CCNA2	3230.91017920741	251.62896153444	479.205931454996	3.7457434382124	82.2505949850662	84.413376010463	1.59177516339869	18.4317030483997	2479.46312746979	5.44297609713681	11.3693477299922
CENPA	2159.77280059962	220.83295417696	424.582265374527	24.1668231884058	31.7836889318597	48.7361289999724	7.42397734487734	2.88999561042524	2402.88729388501	2.96091355439668	4.11694523718607
NUF2	2566.47060453204	167.467320860536	172.82096150513	21.6163016188875	75.3113600536265	59.0614622591023	19.1686992019864	10.3803923966294	1531.59362147255	9.13687320876417	28.4757046214705
ASF1B	2037.83106414089	164.918511914869	339.890533770289	73.4523734703734	28.4966325157282	142.653119481116	12.5004746738734	17.5010235550883	2269.56051308509	21.8044266693858	16.2810390490923
SMC2	5541.54918887567	1633.0617916523	975.584829709808	82.69654659753	221.915241017073	154.466482379863	112.804859877333	76.4397138824393	3513.5455086433	141.810143650629	84.9070716045519
MAD2L1	9199.75414350613	522.033435263208	654.880263211612	122.672542499118	114.701673281781	148.303216184053	122.354826519076	113.132012501825	3306.34100789539	60.0927919107195	115.533787968958
UBE2T	7314.5197344579	695.462847742091	599.23571546408	80.0408167247319	105.670142736101	270.131242093117	67.4134815158726	55.3246257272699	2896.17101526462	18.9448446564764	80.4905776833108
TUBA1B	122688.146572338	53997.777434893	42347.5858995297	5996.39842119974	4554.04224141981	5055.39011883163	1819.21683296431	1655.97611539648	50644.4884378929	1659.27649490083	1690.73791136936
CDKN3	9222.33824711099	1227.57234026083	745.130936542148	55.4981910645344	107.335698905188	246.445355637595	99.6375079435553	52.1671615680927	3599.91696362134	15.9062536682725	34.2392256567259
HMGN2	72664.1983061515	20814.1784688025	22274.1367014765	3913.77512183377	4084.30089723689	5153.13866765483	2352.95143408012	2084.5125905201	32962.0874018554	2238.50471872285	2151.25155319792
PTTG1	25162.1791941802	1358.8870350166	2239.60106653772	334.373501974643	811.922613372485	606.602054242883	1015.72703045122	449.073109053898	8395.79531957487	218.916342145427	594.107836693153
TUBB	45959.425057465	46772.2730544076	20991.4525954211	3269.19103020806	2719.44686218481	2854.89236276228	1342.66411970656	1325.36564297309	33888.2709469808	934.967273854451	747.588910434415
HMGB1	243608.895848794	58108.7649703072	28809.5928754181	5708.69555099008	7959.36771998995	8556.50986875183	4662.55899856838	5102.43159435711	44859.5078276777	4426.19611458134	4403.17269899365
SMC4	11030.8991575137	3174.19626234024	1411.47728594058	421.113848773763	814.065181444285	729.594039776906	657.643755579012	480.770449275483	6555.26385560734	534.192706088388	513.557258769142
H2AFZ	118534.351018108	32987.5988790235	27950.307210397	7058.37982824881	5366.58776978488	3826.97433393296	3290.20351899114	2885.34285402953	36405.7782891417	2206.96566010475	2200.82843341975
CENPM	4215.20162480075	214.700102276154	677.553169176581	41.2787074717878	259.278706971466	644.324072117344	352.959242809419	192.134065543731	3472.65419214888	88.5067588559209	127.234626222919
PCNA	18571.4748048304	3489.45099490042	2956.02477352943	239.714074069099	461.509606575679	480.345313751344	450.809372493244	312.787817022423	9117.17784360221	327.68155963658	339.278758094162
PRC1	3108.04221024029	469.19790423376	463.187091351651	51.3542419050405	51.1065408125069	100.11989685565	39.2000716822828	64.8495573144224	2080.19930429364	22.7157733618249	47.7718624488764
CCNB2	6769.97569621103	267.481179609704	185.801060568688	13.3310185519337	44.0331474059358	139.59012710017	19.4909552559913	8.11183593447468	2383.02699654195	11.1092408337512	5.87913172823681
H2AFV	41215.5355781247	11299.409969447	9154.98358949094	2062.08612497848	2152.26997818742	1735.37865367518	1775.12768788734	1647.83746033432	14634.8035164886	1007.11647628368	1030.17925419564
CENPK	2684.22859914202	469.910256668301	468.29009696266	20.1531025539678	91.467412722013	133.300063378135	63.6815512839497	179.390299819007	2223.57219823772	88.8081678075178	97.8549510441526
IFNG	155.160899826504	235.491027886507	73.0668567411084	136.878843258091	1484.39235478916	17.1591761310585	187.896271868843	544.840678414438	7582.39573276851	1575.0807785258	4024.31472843066
EZH2	3703.98168276555	843.073309606665	779.103278969104	229.961582403957	213.91547872375	150.692098444078	224.047407841897	111.96264150712	2924.247322313	105.339314707365	141.337131437937
HELLS	3500.61562936597	1583.99395869869	590.172191097251	162.870068662479	182.27578503277	204.38512674785	108.32427895121	98.7599936155721	3296.45309515957	123.300076107279	182.523823505009
HIST1H4C	45584.9838209342	8844.86797790101	6928.5228067191	337.522235190232	2633.10527734975	3545.37533757444	659.653748216134	718.40540772187	27648.7891595824	629.029177450835	609.946774153571
TMPO	9693.25884887501	1552.82930375835	1705.42299324884	610.380956399928	442.044619048729	397.979639364703	301.256269674775	297.638172267164	4480.92729874591	233.114469501261	300.926887200064
FEN1	3732.37862788278	646.537596881086	477.98535125634	80.5146399341219	200.023243320265	182.135538895773	75.3945220488769	45.2351082107719	2797.37468852541	80.3380473233987	56.4316583660726
CXCL13	338.923448402921	634.704793810338	203.559858057488	25.019744027013	165.855674942957	46.9895478027775	79.7838136338619	6062.50037311439	8075.8378970063	120.37445250168	2094.7917869343
DUT	21932.8367455222	15041.940620905	6584.35709346085	957.475319629457	1448.02316347125	1169.62943439867	807.910149292	1032.97132199877	14992.9961650775	713.065123442913	639.567042411848
DNAJC9	6148.18198414009	1266.26860155448	1373.00851989054	70.2935554747396	556.984036796687	394.420352743992	339.024801829992	361.098809672884	4049.09257473993	342.678048774629	324.248131243995
ANP32E	7336.43452896196	3194.05070807349	2541.50248449137	381.129357571034	721.654588963555	574.794575193284	785.093969216777	717.8070427614	6195.83651455713	433.272877692866	435.771847990939
CENPN	5650.7992287787	536.903000655895	616.777880658334	57.5003004128793	168.430835020675	81.4031278288512	49.851566659002	32.8871016344457	2177.6174372823	68.1890214526291	58.8357340172871
KIF20B	3466.35193423029	427.708594894953	665.960397926193	217.837957029374	265.859449876353	492.972860179185	349.945914937592	193.640436140335	2350.99336435207	92.9370848751011	189.336798344825
CORO1A	5366.43761598824	1031.35133157465	13072.4426640715	6447.32321807925	5972.54414542333	6993.95950131107	7011.86114113209	6545.63621370127	34185.6378855737	4634.61659077462	5996.68150364005
CENPW	14481.008913271	1586.57361782283	1511.42451224218	181.17422374897	150.974272483999	124.775972237894	37.2268377071367	23.30639305141	2623.50808785799	96.7988132053317	79.0935455269742
ATAD2	5648.43480522559	559.316731232228	440.736307023379	20.1105655486448	206.26057544313	80.9231949503083	100.139207579534	66.4015676139431	2249.05337689487	95.4258270310947	129.988722542737
CENPH	3611.55680706086	586.617455843187	518.717868025954	41.0883168770544	145.040201438618	132.218767408524	78.9635034829183	51.07214217979	2282.52759484195	51.9743192811318	121.477365296697
MCM7	12056.3678371469	1491.06229216235	841.417326414448	163.450841741028	266.24545759938	249.84897903773	124.409923559424	83.8783024564524	4090.75852718615	232.164434029164	103.795171750923
PTMA	1023877.76642881	401196.023993806	159335.168457236	50514.6684637096	52782.8933225046	46739.0311374922	33798.937385837	33162.20157805	161139.46421839	31874.2236861033	24119.1009847109
ACTB	837042.312229214	420618.063943688	426181.248963866	163278.064095359	75915.9451316981	49386.2748884777	62688.6548546631	48496.9456155327	279933.472391057	36568.9751358419	39319.8629444863
DEK	60157.719877748	13524.6255003364	9252.91832174666	2881.70946789994	1445.63156061832	1921.40723539888	1163.76956283723	1383.76677581586	12025.2974169889	825.419928706003	872.391064031121
PFN1	245966.077315088	110903.226290618	109044.178174284	34762.8607869852	20141.1066493829	12315.9174391973	18763.8778683756	15252.3248463335	82949.9724640256	13200.2120932262	12153.109562813
GZMA	720.462337707096	686.485989250817	555.423293264636	354.315277746143	6888.11820770498	28.9315305829964	802.721382185067	4007.50677959406	35787.4268785952	15882.4590664712	10876.7096865191
NUDT1	9127.33756971507	2552.96067322987	2810.69175720555	878.943053508864	613.45450306138	453.689816885972	356.333601498984	358.513983912814	4940.6370085229	179.530366629202	300.163663738336
DHFR	6712.34640501463	1167.05831421347	652.101341465756	68.6820943660898	63.7805192069251	229.898072340724	50.5290699994333	61.8901263622607	1894.23084556669	62.7227360706428	46.2163367792279
TMEM106C	28081.2235783102	3438.23688733266	1210.64777677622	169.130166932112	304.084493971787	165.419474219086	191.35362865093	277.34393345798	4590.80945852096	189.768330854578	211.240266035621
SKA2	6569.26360778955	4586.83030725828	1466.01920892524	292.091833845069	333.866702963085	200.518171440043	404.620164370716	218.797770802955	3172.75103460407	162.397342609596	212.777546591289
ANP32B	49413.1561451742	11241.7628748969	9455.01344676343	2626.71873070267	2107.9475021895	2468.26460609907	1871.63743557449	1839.90933102277	12657.8727656966	931.36999330965	969.715436352429
KIF22	5787.21172785276	1755.2910587941	1273.20511092878	326.922449552161	256.857784091895	215.237392306062	125.359416242152	94.418537477578	2893.82215752794	135.714688199476	87.1431863844795
DTYMK	12308.2519368627	3095.07588831785	1944.123640679	287.25059565753	224.572106065411	136.338865907095	161.293801505993	139.338111317336	2865.49022179823	99.9434662816776	109.041014320954
ITM2A	501.425179646072	3447.78651849849	181.701898973044	88.8678062804721	1866.00877780799	105.408144201588	2348.44550872791	1938.06423173631	7055.2861996302	813.678399315795	2283.62629968052
CALM3	32856.325284592	10644.1302749292	13659.6420162759	2712.72818849713	1982.90065464044	1015.27197749622	2643.85115071299	1680.85966195043	11904.0921422067	1042.35160897705	1263.00275119615
USP1	7709.86714435024	2912.61033500636	972.809020261879	293.857518747342	318.966304274669	345.043066983573	279.640209518971	319.933193713662	3695.22925659157	181.264815014663	215.475894263897
CFL1	301430.679684924	111720.407888767	81621.2461306101	23704.7621633738	16315.5171148398	9870.07399675266	11244.8659419417	10814.2531428182	52303.3824349824	8844.56874729428	10021.7305112356
RAN	125801.266621694	25052.5176358394	14593.4856342512	3698.87480118751	3838.31974724823	3454.34305115983	2709.41253210668	2957.45343049635	16843.3520576759	1818.259774647	1826.07984168599
RANBP1	59886.1070311705	14191.6892187771	8661.97058794858	2067.17002894868	1899.87637352452	1710.17484148728	1805.14806249216	1208.95103271935	11101.3458529513	909.829177671931	952.759880302091
CCDC167	11090.0040923475	4394.03265250282	2406.60169267733	589.971225480855	886.847257346561	777.291560243716	1133.06129890924	853.631889143924	5494.04503075525	310.271857481225	679.3891177847
NUCKS1	47136.4698546906	25403.5935088235	9360.95754758379	1488.4412736132	1811.58532972581	1046.77268599306	1087.0505375606	1096.90396842264	10485.8938985461	858.455036239507	844.692774562466
GAPDH	904888.915635235	242602.849709136	155070.573050074	51688.049119235	26181.2615416873	13627.4746955391	23241.3530232411	18397.2685666833	119890.608328031	13013.2667010012	16582.824280985
ARPC2	90118.6181140801	53479.2659293148	52119.8086614856	14585.5718270389	9708.54021695876	6636.24370620722	6802.78296811028	5798.27414043944	27365.1041557542	5599.43995958126	4942.15871469755
RPA3	27740.8467023187	3537.01191769706	4380.79223553702	945.460714929958	759.439728121421	1631.70186672704	787.678837075884	529.285790142977	5722.43791105626	303.857796687542	484.466198729636
PSMB9	30572.9301752469	12389.9638805858	9825.29306801535	4291.43616310949	3325.77926431571	3270.03884944498	2632.93853883206	2028.3447420557	11441.1788633158	1950.02586565904	2465.54163713064
HMGN1	88837.1838360511	23585.2600170533	15979.479239727	3504.93208538441	4502.48164459863	5131.36064160491	3273.92873733698	3027.14196328185	17445.489051688	2478.56781132948	2415.05231191152
C12orf75	59894.6278286707	7062.54104968376	952.902020711909	417.853465477154	2336.31022822717	662.020557537799	701.800993697265	1029.06570007675	7249.89571952629	1350.78311140203	1397.93379161543
CDKN2A	7632.60822218921	1353.59070168315	595.446815323164	64.5681347362814	219.513948258714	279.839984871044	318.790646135693	192.6485101162	1933.73048461845	107.461956800458	235.60402188704
SMC3	10551.9052115786	4276.24418855836	2657.08295227035	495.112240831208	748.25306282233	557.569673157331	697.819814218943	605.851394897252	4078.30263069081	297.153442025677	361.221457527582
CARHSP1	26268.367952408	14631.5217221184	2775.93244764044	423.36185826315	1065.22847219965	919.383396770225	703.564033167828	692.626693200564	6366.70897167267	595.438177997245	594.51687528286
COX8A	143417.557758249	29421.841707728	32035.8858904588	8765.4838737364	4843.61379968897	2499.67700457163	4012.47470033012	2938.44573211752	18194.332062203	1997.20162277162	2292.57940567142
MCM3	7368.53296013766	1873.56994637426	911.394614904524	119.382278774177	173.728792506297	466.656303242192	159.557220707088	157.362084008176	3435.84630012322	190.431547651577	145.135308459207
RAC2	3799.87094316463	692.761219486838	5533.30508757181	2016.60636118581	3563.10292769144	3338.15344460862	3893.5291188905	3039.04441138532	14748.6650731761	3048.85046641274	2862.10404120551
HNRNPA2B1	110945.809316408	33643.4995362585	21589.0686711839	7453.90325163836	5524.48825764395	5762.64275429459	4360.68100064034	3517.82809328565	17705.9086460858	3305.9236361425	2806.49880599974
RAB27A	2771.07629317605	4020.43131818087	747.294701415271	545.755237975022	608.679072655304	103.052934153362	603.909112225986	799.391887235945	3444.0491499577	678.235882230111	962.573827422214
ENTPD1	241.970465435044	7633.80595219665	3518.55200523905	777.112975519577	738.587156284126	453.323957803526	1386.5339606529	662.714835578592	3600.49176203046	503.501176268086	687.472815145765
IDH2	34881.4159728903	6381.67958165065	5456.28225607999	1070.132927949	1976.88958617535	875.806371876135	847.259986448907	900.139953815194	7181.75517936171	846.757788655174	1260.82680013561
GZMB	5233.18556691459	732.382141739682	794.014855529387	261.855858912885	13779.3671051775	149.379349306369	773.774534380344	2745.36685367447	26845.6626500074	14918.4590209184	11366.2769075532
FAM111A	3233.7112984549	1476.75602495761	1078.00838537256	195.636781528112	210.00099435985	235.21207563911	169.491730437961	161.393758995815	1636.48269945476	163.346765733856	147.05615119163
RAD21	22882.2379548613	4887.40742742953	2333.75626814558	746.100667922914	788.292121069919	808.066599539639	668.196196919882	607.085301900889	4439.55929539574	502.860450528016	477.824805155828
AC092580.4	238.913063783054	152.14146235091	255.595962653443	87.9422084785889	849.824149682192	8.8516963660678	222.10640809104	2055.16854749374	6189.4866843377	1923.71082657764	2102.5751183305
CKS2	45881.5760571275	6167.0036330355	7626.69567357785	1580.26565107317	1295.0429689276	858.671680427154	734.235379374896	717.955737254317	7710.64386216298	612.224330861053	580.040117406831
CRIP1	27945.4999056613	9708.96990881637	4959.21375651887	1967.62084704199	2602.68187364182	1648.4878481753	1823.07466574603	2502.40551903657	11718.9624266926	1489.16837835526	1752.16185161131
NASP	15596.9325512946	6943.25408943764	2896.53925157494	462.317540540728	943.699940873652	1333.70500073796	715.222842713461	650.505886076751	5307.888812692	624.274308604332	604.811799598082
DNMT1	7819.55733625067	3106.45392290345	4159.65207489009	523.61806224157	563.489635905722	625.733351360289	435.381685989988	395.766623986033	3952.63395359206	317.799749366218	374.960078267122
SNRPB	83054.7982712928	19276.6374251301	8894.76299944869	2677.99946926815	2761.45026466634	2333.41406102206	2222.53672055897	2191.74991571663	11634.2638351824	1830.68201808026	1722.4237664156
HN1	78291.8691011448	9077.43620727387	13870.3056763853	2191.65997946189	1882.66058326795	1804.33546188415	1849.4574294216	1244.92559914388	9630.22439971271	1080.95789791526	1113.39329764003
SAE1	8249.30155396905	3251.44818419671	1352.15910063436	278.127000227724	216.89420610505	147.820204951153	210.759178421381	256.061781424785	2544.44444718073	130.650996602586	210.194028662661
DDX39A	15071.7674846179	3251.33339212524	2188.40443643872	724.264721835941	772.992812995176	529.964298585235	529.457327286119	521.962660730339	4529.69245834946	396.374444219059	294.114881104816
PGAM1	37425.0441853856	24725.2702511462	12572.7766264042	3290.02638141029	2264.40874932468	1090.47610440154	2557.68084867623	1720.49661321946	11212.0449793761	1192.6770970181	1444.75395313392
