"","values","cell_types","models","cols"
"948",0.00496249002590453,"NK cells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"949",0.51650829433273,"Cancer cells","AutoGeneS_linear","uncorrected_gd"
"950",0.63618906824457,"Stromal cells","AutoGeneS_linear","uncorrected_gd"
"951",0.129970438549167,"Macro/mono Lineage","AutoGeneS_linear","uncorrected_gd"
"952",0.454336639866594,"Bcells","AutoGeneS_linear","uncorrected_gd"
"953",0.656780969120483,"CD4 Tcells","AutoGeneS_linear","uncorrected_gd"
"954",0.955026735293078,"Regulatory CD4 Tcells","AutoGeneS_linear","uncorrected_gd"
"955",0.686293155337377,"CD8 Tcells","AutoGeneS_linear","uncorrected_gd"
"956",0.68845918852666,"Proliferative Tcells","AutoGeneS_linear","uncorrected_gd"
"957",0.0620212796269416,"NK cells","AutoGeneS_linear","uncorrected_gd"
"958",0.539544960570414,"Cancer cells","AutoGeneS_linear","uncorrected_gdwoOthers"
"959",0.630361599257068,"Stromal cells","AutoGeneS_linear","uncorrected_gdwoOthers"
"960",0.135129821690255,"Macro/mono Lineage","AutoGeneS_linear","uncorrected_gdwoOthers"
"961",0.454133426574067,"Bcells","AutoGeneS_linear","uncorrected_gdwoOthers"
"962",0.656347681576359,"CD4 Tcells","AutoGeneS_linear","uncorrected_gdwoOthers"
"963",0.955262336598871,"Regulatory CD4 Tcells","AutoGeneS_linear","uncorrected_gdwoOthers"
"964",0.686456249658468,"CD8 Tcells","AutoGeneS_linear","uncorrected_gdwoOthers"
"965",0.688456351248234,"Proliferative Tcells","AutoGeneS_linear","uncorrected_gdwoOthers"
"966",0.0620369153729497,"NK cells","AutoGeneS_linear","uncorrected_gdwoOthers"
"967",0.499507732172478,"Cancer cells","AutoGeneS_nnls","uncorrected_gd"
"968",0.432218659453367,"Stromal cells","AutoGeneS_nnls","uncorrected_gd"
"969",0.0807588246153828,"Macro/mono Lineage","AutoGeneS_nnls","uncorrected_gd"
"970",0.281016555891927,"Bcells","AutoGeneS_nnls","uncorrected_gd"
"971",0.0441609019534661,"CD4 Tcells","AutoGeneS_nnls","uncorrected_gd"
"972",0.00960896599112213,"Regulatory CD4 Tcells","AutoGeneS_nnls","uncorrected_gd"
"973",0.0223889277091139,"CD8 Tcells","AutoGeneS_nnls","uncorrected_gd"
"974",0.128444674230947,"Proliferative Tcells","AutoGeneS_nnls","uncorrected_gd"
"975",0.00467253255022608,"NK cells","AutoGeneS_nnls","uncorrected_gd"
"976",0.528151562036298,"Cancer cells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"977",0.426439258282387,"Stromal cells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"978",0.0868689793309298,"Macro/mono Lineage","AutoGeneS_nnls","uncorrected_gdwoOthers"
"979",0.280797140217364,"Bcells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"980",0.04749965883081,"CD4 Tcells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"981",0.0102903695826728,"Regulatory CD4 Tcells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"982",0.0243284014647083,"CD8 Tcells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"983",0.128426544397396,"Proliferative Tcells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"984",0.00489906383053604,"NK cells","AutoGeneS_nnls","uncorrected_gdwoOthers"
"985",0.279465408897295,"Cancer cells","AutoGeneS_nusvr","uncorrected_gd"
"986",0.399976758189114,"Stromal cells","AutoGeneS_nusvr","uncorrected_gd"
"987",0.138452027170561,"Macro/mono Lineage","AutoGeneS_nusvr","uncorrected_gd"
"988",0.0504405871137256,"Bcells","AutoGeneS_nusvr","uncorrected_gd"
"989",0.0603663137528345,"CD4 Tcells","AutoGeneS_nusvr","uncorrected_gd"
"990",0.0672656552734252,"Regulatory CD4 Tcells","AutoGeneS_nusvr","uncorrected_gd"
"991",0.0789621526848816,"CD8 Tcells","AutoGeneS_nusvr","uncorrected_gd"
"992",0.0599376541621651,"Proliferative Tcells","AutoGeneS_nusvr","uncorrected_gd"
"993",0.0781450306620968,"NK cells","AutoGeneS_nusvr","uncorrected_gd"
"994",0.304209617165768,"Cancer cells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"995",0.393814119222477,"Stromal cells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"996",0.133836978336748,"Macro/mono Lineage","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"997",0.0503472274776888,"Bcells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"998",0.0632356840684875,"CD4 Tcells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"999",0.0676714256735305,"Regulatory CD4 Tcells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"1000",0.08000945404736,"CD8 Tcells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"1001",0.0598992852263859,"Proliferative Tcells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"1002",0.0782801903180843,"NK cells","AutoGeneS_nusvr","uncorrected_gdwoOthers"
"1003",0.518835765778528,"Cancer cells","MuSiC_woGrouping","uncorrected_gd"
"1004",0.469446410078911,"Stromal cells","MuSiC_woGrouping","uncorrected_gd"
"1005",0.0561400931969932,"Macro/mono Lineage","MuSiC_woGrouping","uncorrected_gd"
"1006",0.0041966241111041,"Bcells","MuSiC_woGrouping","uncorrected_gd"
"1007",0.0441609019534661,"CD4 Tcells","MuSiC_woGrouping","uncorrected_gd"
"1008",0.00960896599112213,"Regulatory CD4 Tcells","MuSiC_woGrouping","uncorrected_gd"
"1009",0.0223889277091139,"CD8 Tcells","MuSiC_woGrouping","uncorrected_gd"
"1010",0.208723679272438,"Proliferative Tcells","MuSiC_woGrouping","uncorrected_gd"
"1011",0.00475716895576284,"NK cells","MuSiC_woGrouping","uncorrected_gd"
"1012",0.547734803005536,"Cancer cells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1013",0.462829651993139,"Stromal cells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1014",0.0603971332976173,"Macro/mono Lineage","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1015",0.00454136619953251,"Bcells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1016",0.04749965883081,"CD4 Tcells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1017",0.0102903695826728,"Regulatory CD4 Tcells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1018",0.0243284014647083,"CD8 Tcells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1019",0.208600974084851,"Proliferative Tcells","MuSiC_woGrouping","uncorrected_gdwoOthers"
"1020",0.00499416941866234,"NK cells","MuSiC_woGrouping","uncorrected_gdwoOthers"
